timestamp,date,pressure,humidity,battery,lux,dB,run_time,mslPressure,PM2_5,PM10,PM1_0,lqi,nbFrames,temperature_int,temperature,NO2,O3
1700678369,2023-11-22T18:39:29+0000,1025.7,154.2,3955,0,57,32400,1025.7,,,,,,,,,
1700678370,2023-11-22T18:39:30+0000,,,,,,,,,,,1,3,,,,
1700678764,2023-11-22T18:46:04+0000,,,,,,,,,,,,,11.3,11.7,15.030746643808,33.250876002683
1700678765,2023-11-22T18:46:05+0000,,,,,,,,,,,2,3,,,,
1700679406,2023-11-22T18:56:46+0000,,,,,,,,,,,,,11,11.7,16.131811017028,29.60411551619
1700679500,2023-11-22T18:58:20+0000,,,,,,,,0,0,0,,,,,,
1700680006,2023-11-22T19:06:46+0000,,,,,,,,,,,,,11,11.6,18.496378168668,29.424513444248
1700680007,2023-11-22T19:06:47+0000,,,,,,,,,,,2,3,,,,
1700680293,2023-11-22T19:11:33+0000,1025.7,157.2,3955,0,56,,1025.7,,,,,,,,,
1700680650,2023-11-22T19:17:30+0000,,,,,,,,,,,,,10.9,11.5,22.541615195625,23.380729425306
1700680700,2023-11-22T19:18:20+0000,,,,,,,,0,0,0,,,,,,
1700680701,2023-11-22T19:18:21+0000,,,,,,,,,,,2,3,,,,
1700681250,2023-11-22T19:27:30+0000,,,,,,,,,,,,,11,11.5,26.884961635199,19.425955708465
1700681251,2023-11-22T19:27:31+0000,,,,,,,,,,,2,3,,,,
1700681895,2023-11-22T19:38:15+0000,,,,,,,,,,,,,10.8,11.5,52.765988544309,0
1700682027,2023-11-22T19:40:27+0000,,,,,,,,0,0,0,,,,,,
1700682093,2023-11-22T19:41:33+0000,1025.8,159,3955,0,58,36000,1025.8,,,,,,,,,
1700682094,2023-11-22T19:41:34+0000,,,,,,,,,,,1,3,,,,
1700682495,2023-11-22T19:48:15+0000,,,,,,,,,,,,,10.9,11.5,68.08768247364,0
1700682496,2023-11-22T19:48:16+0000,,,,,,,,,,,1,3,,,,
1700683133,2023-11-22T19:58:53+0000,,,,,,,,,,,,,10.8,11.5,29.908506078457,18.845214358243
1700683227,2023-11-22T20:00:27+0000,,,,,,,,0,0,0,,,,,,
1700683733,2023-11-22T20:08:53+0000,,,,,,,,,,,,,10.9,11.5,37.010514194945,9.7168175606116
1700683734,2023-11-22T20:08:54+0000,,,,,,,,,,,1,3,,,,
1700684019,2023-11-22T20:13:39+0000,1025.7,158.9,3955,0,56,,1025.7,,,,,,,,,
1700684427,2023-11-22T20:20:27+0000,,,,,,,,0,0,0,,,,,,
1700684428,2023-11-22T20:20:28+0000,,,,,,,,,,,1,1,,,,
1700685619,2023-11-22T20:40:19+0000,,,,,,,,,,,,,10.8,11.6,24.616379596216,23.447351867948
1700685752,2023-11-22T20:42:32+0000,,,,,,,,0,0,0,,,,,,
1700685819,2023-11-22T20:43:39+0000,1025.7,152.8,3955,0,55,39600,1025.7,,,,,,,,,
1700685820,2023-11-22T20:43:40+0000,,,,,,,,,,,1,3,,,,
1700686219,2023-11-22T20:50:19+0000,,,,,,,,,,,,,11,11.6,27.110158506784,22.305709213294
1700686220,2023-11-22T20:50:20+0000,,,,,,,,,,,2,3,,,,
1700686858,2023-11-22T21:00:58+0000,,,,,,,,,,,,,10.9,11.6,24.962481565161,26.59477299815
1700686952,2023-11-22T21:02:32+0000,,,,,,,,0,0,0,,,,,,
1700687458,2023-11-22T21:10:58+0000,,,,,,,,,,,,,11,11.6,26.153071802549,27.172733428568
1700687459,2023-11-22T21:10:59+0000,,,,,,,,,,,2,3,,,,
1700687751,2023-11-22T21:15:51+0000,1025.9,149.5,3955,0,57,,1025.9,,,,,,,,,
1700688100,2023-11-22T21:21:40+0000,,,,,,,,,,,,,11,11.7,22.493622639297,27.15224140496
1700688152,2023-11-22T21:22:32+0000,,,,,,,,0,0,0,,,,,,
1700688153,2023-11-22T21:22:33+0000,,,,,,,,,,,1,3,,,,
1700688700,2023-11-22T21:31:40+0000,,,,,,,,,,,,,11.1,11.7,19.349173098678,33.330221396368
1700688701,2023-11-22T21:31:41+0000,,,,,,,,,,,2,3,,,,
1700689342,2023-11-22T21:42:22+0000,,,,,,,,,,,,,10.9,11.6,17.756181674449,34.606060023487
1700689479,2023-11-22T21:44:39+0000,,,,,,,,0,0,0,,,,,,
1700689551,2023-11-22T21:45:51+0000,1025.9,148.8,3955,0,57,43200,1025.9,,,,,,,,,
1700689552,2023-11-22T21:45:52+0000,,,,,,,,,,,1,3,,,,
1700689942,2023-11-22T21:52:22+0000,,,,,,,,,,,,,11,11.6,16.69480319599,37.320991007664
1700689943,2023-11-22T21:52:23+0000,,,,,,,,,,,2,3,,,,
1700690585,2023-11-22T22:03:05+0000,,,,,,,,,,,,,11,11.6,15.118425094896,37.632389325774
1700690679,2023-11-22T22:04:39+0000,,,,,,,,0,0,0,,,,,,
1700691185,2023-11-22T22:13:05+0000,,,,,,,,,,,,,11.1,11.6,13.606652873267,40.107725080583
1700691186,2023-11-22T22:13:06+0000,,,,,,,,,,,1,3,,,,
1700691474,2023-11-22T22:17:54+0000,1025.5,148.2,3955,0,56,,1025.5,,,,,,,,,
1700691827,2023-11-22T22:23:47+0000,,,,,,,,,,,,,10.9,11.6,13.590039550131,38.657203985716
1700691879,2023-11-22T22:24:39+0000,,,,,,,,0,0,0,,,,,,
1700691880,2023-11-22T22:24:40+0000,,,,,,,,,,,2,3,,,,
1700692427,2023-11-22T22:33:47+0000,,,,,,,,,,,,,10.9,11.5,14.040433293301,36.481837811206
1700692428,2023-11-22T22:33:48+0000,,,,,,,,,,,2,3,,,,
1700693068,2023-11-22T22:44:28+0000,,,,,,,,,,,,,10.8,11.4,13.806929760148,38.511733701323
1700693205,2023-11-22T22:46:45+0000,,,,,,,,0,0,0,,,,,,
1700693274,2023-11-22T22:47:54+0000,1025.7,150.3,3955,0,57,46800,1025.7,,,,,,,,,
1700693275,2023-11-22T22:47:55+0000,,,,,,,,,,,1,3,,,,
1700693668,2023-11-22T22:54:28+0000,,,,,,,,,,,,,10.9,11.4,15.67311061229,38.184107192808
1700693669,2023-11-22T22:54:29+0000,,,,,,,,,,,2,3,,,,
1700694311,2023-11-22T23:05:11+0000,,,,,,,,,,,,,10.7,11.4,18.302560530275,34.20252101891
1700694405,2023-11-22T23:06:45+0000,,,,,,,,0,0,0,,,,,,
1700694911,2023-11-22T23:15:11+0000,,,,,,,,,,,,,10.8,11.4,18.761260935012,37.812334523766
1700694912,2023-11-22T23:15:12+0000,,,,,,,,,,,2,3,,,,
1700695556,2023-11-22T23:25:56+0000,,,,,,,,,,,,,10.7,11.4,16.782481647078,38.482555792252
1700695605,2023-11-22T23:26:45+0000,,,,,,,,0,0,0,,,,,,
1700695606,2023-11-22T23:26:46+0000,,,,,,,,,,,2,3,,,,
1700696156,2023-11-22T23:35:56+0000,,,,,,,,,,,,,10.8,11.4,16.227796129684,38.045836087307
1700696157,2023-11-22T23:35:57+0000,,,,,,,,,,,1,3,,,,
1700696798,2023-11-22T23:46:38+0000,,,,,,,,,,,,,10.6,11.2,14.297009398077,38.279492076731
1700696937,2023-11-22T23:48:57+0000,,,,,,,,0,0,0,,,,,,
1700697398,2023-11-22T23:56:38+0000,,,,,,,,,,,,,10.6,11.1,16.436379678133,38.670081362642
1700697399,2023-11-22T23:56:39+0000,,,,,,,,,,,2,3,,,,
