timestamp,date,lqi,nbFrames,temperature_int,temperature,NO2,O3,pressure,humidity,battery,lux,dB,run_time,mslPressure,PM2_5,PM10,PM1_0
1700524800,2023-11-21T00:00:00+0000,2.2,3,7.68,8.32,15.330133416525,45.647113197408,1018.75,116.5,3970,0,60,522000,1018.75,1.3333333333333,2,0.66666666666667
1700528400,2023-11-21T01:00:00+0000,2,3,7.3333333333333,8,16.545894453382,44.070952586646,1019.6,121.3,3970,0,57,525600,1019.6,0.33333333333333,0.33333333333333,0.33333333333333
1700532000,2023-11-21T02:00:00+0000,2,3,7.0833333333333,7.7,17.144597251761,42.702423709412,1020.45,122.15,3970,0,53,529200,1020.45,0,0,0
1700535600,2023-11-21T03:00:00+0000,2,3,6.75,7.4166666666667,18.185053468134,41.224249336303,1021.05,123.9,3970,0,53.5,532800,1021.05,0,0,0
1700539200,2023-11-21T04:00:00+0000,2,3,6.2833333333333,6.8333333333333,18.020431105843,39.821115208628,1021.85,129.3,3970,0,47.5,536400,1021.85,0.33333333333333,0.33333333333333,0
1700542800,2023-11-21T05:00:00+0000,2,3,5.82,6.44,19.202821096295,37.857565768087,1022.55,133.5,3970,0,50.5,540000,1022.55,0,0,0
1700546400,2023-11-21T06:00:00+0000,2,3,5.1333333333333,5.7,19.431153550548,36.266440014937,1023.3,141.5,3970,0,53.5,543600,1023.3,0.33333333333333,0.33333333333333,0.33333333333333
1700550000,2023-11-21T07:00:00+0000,2,3,4.9,5.5,20.520068337848,34.287706159312,1023.8,144.15,3970,0,62,547200,1023.8,0,0,0
1700553600,2023-11-21T08:00:00+0000,2,3,4.5166666666667,5.0833333333333,21.863142644646,32.961994400493,1024.4,147.5,3970,0,64,,1024.4,0,0,0
1700557200,2023-11-21T09:00:00+0000,2,3,4.38,5.06,23.288994556788,32.212911226234,1025,147.5,3970,0,63,550800,1025,1.3333333333333,1.3333333333333,1.3333333333333
1700560800,2023-11-21T10:00:00+0000,2,3,5.0166666666667,5.7666666666667,22.693181329784,33.549144064825,1025.85,145.95,3970,0,63,554400,1025.85,0.66666666666667,0.66666666666667,0.66666666666667
1700564400,2023-11-21T11:00:00+0000,2,3,6.3333333333333,7.2166666666667,21.762093559544,35.785353717678,1025.75,138.75,3970,0,63,558000,1025.75,1.3333333333333,1.3333333333333,1.3333333333333
1700568000,2023-11-21T12:00:00+0000,2,3,7.8833333333333,8.8166666666667,19.370209085554,39.32962506735,1025.95,126.3,3970,2.5,62,561600,1025.95,0.33333333333333,0.33333333333333,0.33333333333333
1700571600,2023-11-21T13:00:00+0000,2,3,8.7666666666667,9.45,14.501906448176,39.687261159785,1025.85,120.6,3977.5,2.5,60.5,565200,1025.85,1,1,0.66666666666667
1700575200,2023-11-21T14:00:00+0000,2,3,8.88,9.54,13.088320205346,41.09607353725,1026.25,121.2,3985,0,62,568800,1026.25,0.66666666666667,0.66666666666667,0.33333333333333
1700578800,2023-11-21T15:00:00+0000,2,3,9.1,9.7666666666667,12.404233475078,44.692236386098,1026.4,122.75,3992.5,0,62,572400,1026.4,2,2,2
1700582400,2023-11-21T16:00:00+0000,2,3,8.95,9.4833333333333,11.131418521784,46.316479337878,1026.25,129.35,4000,0,62,576000,1026.25,6.3333333333333,6.3333333333333,5
1700586000,2023-11-21T17:00:00+0000,2,3,8.5166666666667,9.05,12.344780299321,45.386112222191,1026.55,134.55,4000,0,62.5,579600,1026.55,17.666666666667,18,13.666666666667
1700589600,2023-11-21T18:00:00+0000,2,3,8.2166666666667,8.8166666666667,14.066049671899,44.239110046507,1026.7,141.3,4000,0,62.5,583200,1026.7,9.3333333333333,9.3333333333333,9
1700593200,2023-11-21T19:00:00+0000,2,3,8.2,8.8,13.450105069547,44.769391479092,1026.65,148.95,4000,0,62,586800,1026.65,13.5,13.5,12.5
1700596800,2023-11-21T20:00:00+0000,2,3,8.05,8.6833333333333,12.867820857585,45.485421220836,1026.45,149.35,4000,0,62.5,590400,1026.45,13.666666666667,13.666666666667,12.666666666667
1700600400,2023-11-21T21:00:00+0000,2,2.6,7.9166666666667,8.55,13.338270345784,44.168011882971,1026.6,146.1,4000,0,61,594000,1026.6,6.6666666666667,6.6666666666667,6.6666666666667
1700604000,2023-11-21T22:00:00+0000,2,3,7.8333333333333,8.5333333333333,14.550694537918,42.678822927806,1026.75,144.35,4000,0,61,597600,1026.75,7.6666666666667,7.6666666666667,7.3333333333333
1700607600,2023-11-21T23:00:00+0000,2,3,8.3333333333333,9.0666666666667,13.910041607604,43.942169121395,1026.25,140.9,3985,0,60.5,601200,1026.25,0,0,0
1700611200,2023-11-22T00:00:00+0000,2,3,8.68,9.42,12.241247066824,46.001794173069,1025.75,143,3985,0,57,604800,1025.75,0,0,0
1700614800,2023-11-22T01:00:00+0000,2,3,8.9,9.5833333333333,11.058513823162,47.541360379479,1025.25,147.25,3985,0,57,608400,1025.25,0,0,0
1700618400,2023-11-22T02:00:00+0000,1.8,3,9.3166666666667,10,10.210089318987,48.868894641121,1024.95,149.15,3985,0,52.5,612000,1024.95,0,0,0
1700622000,2023-11-22T03:00:00+0000,2,3,9.3666666666667,10.016666666667,8.7491825903354,49.467149826969,1023.95,152.15,3985,0,53.5,615600,1023.95,0,0,0
1700625600,2023-11-22T04:00:00+0000,1.8,3,9.56,10.22,8.098590738358,49.997488043004,1023.9,152.5,3985,0,56,619200,1023.9,0,0,0
1700629200,2023-11-22T05:00:00+0000,2,3,9.3166666666667,9.95,6.4923324026725,50.800185727783,1023.9,161.25,3985,0,55.5,622800,1023.9,0,0,0
1700632800,2023-11-22T06:00:00+0000,2,3,9.6666666666667,10.333333333333,8.5896483878131,49.349595386899,1023.5,157.1,3985,0,57.5,626400,1023.5,0,0,0
1700636400,2023-11-22T07:00:00+0000,2,3,9.8833333333333,10.483333333333,6.8385389764421,49.770671476124,1023.6,159.65,3985,0,66,630000,1023.6,0,0,0
1700640000,2023-11-22T08:00:00+0000,2,3,9.85,10.516666666667,6.2222702353427,51.089626560304,1023.9,164.1,3985,0,63.5,633600,1023.9,0,0,0
1700643600,2023-11-22T09:00:00+0000,1.75,2.5,9.96,10.62,2.8722618336774,56.837299705883,1023.8,167.9,3985,0,64,637200,1023.8,0,0,0
1700647200,2023-11-22T10:00:00+0000,2,3,10.333333333333,10.983333333333,0.3049125601336,61.909739524565,1023.65,169.35,3985,0,63.5,640800,1023.65,0,0,0
1700650800,2023-11-22T11:00:00+0000,2,3,10.516666666667,11.183333333333,0,65.754102925793,1023.65,170.45,3985,0,63.5,644400,1023.65,0,0,0
1700654400,2023-11-22T12:00:00+0000,1.75,3,10.883333333333,11.55,0.14167081025985,62.575727385082,1023.7,165.8,3985,0,65,,1023.7,0,0,0
1700658000,2023-11-22T13:00:00+0000,2,3,11.216666666667,11.866666666667,1.7721050247737,55.924043689546,1023.75,164.25,3977.5,0,64,648000,1023.75,0,0,0
1700661600,2023-11-22T14:00:00+0000,2,3,11.48,12.08,2.5026120349423,53.612630740442,1023.4,161.15,3970,0,63,651600,1023.4,0,0,0
1700665200,2023-11-22T15:00:00+0000,2.2,3,11.233333333333,11.8,0,61.786748028111,1023.05,169.9,3970,0,61.5,655200,1023.05,0,0,0
1700668800,2023-11-22T16:00:00+0000,2,3,11.15,11.766666666667,0,67.460492823992,1022.7,171.45,3970,0,62.5,658800,1022.7,4.3333333333333,4.3333333333333,4
1700672400,2023-11-22T17:00:00+0000,2,3,11.3,11.983333333333,0,71.306558813689,1022.9,166.75,3970,0,63,662400,1022.9,0,0,0
1700676000,2023-11-22T18:00:00+0000,2,3,11.34,11.96,0,60.222822977466,1023,165.5,3970,0,63,666000,1023,0,0,0
1700679600,2023-11-22T19:00:00+0000,2,3,11.4,12,0.36387608468488,57.647051376436,1023.35,165.7,3970,0,62,669600,1023.35,0,0,0
1700683200,2023-11-22T20:00:00+0000,2,3,11.083333333333,11.666666666667,0,69.321894988888,1023.35,171.55,3970,0,64,673200,1023.35,0,0,0
1700686800,2023-11-22T21:00:00+0000,2,3,10.966666666667,11.666666666667,0.22308775161778,72.585168508656,1023.5,166.7,3970,0,64,676800,1023.5,0,0,0
1700690400,2023-11-22T22:00:00+0000,2,3,11.133333333333,11.8,3.8103862192177,53.016800152495,1023.6,158.55,3970,0,63,680400,1023.6,0,0,0
1700694000,2023-11-22T23:00:00+0000,2,3,11.08,11.7,4.0062588321713,51.964610298618,1023.2,159.25,3970,0,63.5,684000,1023.2,0,0,0
1700697600,2023-11-23T00:00:00+0000,2,3,10.833333333333,11.45,4.8519550542022,53.338784538909,1023.1,157.9,3970,0,63.5,687600,1023.1,0,0,0
1700701200,2023-11-23T01:00:00+0000,2,3,10.466666666667,11.1,6.2146930379018,53.297366719116,1022.8,157.4,3970,0,62,691200,1022.8,0,0,0
1700704800,2023-11-23T02:00:00+0000,2,3,10.516666666667,11.166666666667,7.3053224048235,54.032777005386,1022.85,157.85,3970,0,59.5,694800,1022.85,0,0,0
1700708400,2023-11-23T03:00:00+0000,2,3,10.466666666667,11.1,8.1619148853791,52.59181507017,1022.35,154.65,3970,0,60,698400,1022.35,0,0,0
1700712000,2023-11-23T04:00:00+0000,2,3,10.24,10.9,8.4722873539741,53.395268416907,1022.2,155.65,3970,0,62,702000,1022.2,0,0,0
1700715600,2023-11-23T05:00:00+0000,2,3,10.166666666667,10.816666666667,7.3249577411902,55.31494554024,1021.9,160.05,3955,0,60,705600,1021.9,0,0,0
1700719200,2023-11-23T06:00:00+0000,2,3,10.183333333333,10.866666666667,9.2973036368518,52.730829210111,1021.8,158,3955,0,58.5,709200,1021.8,0,0,0
1700722800,2023-11-23T07:00:00+0000,2,3,10.15,10.8,9.2509310948786,53.246665304741,1021.85,159.95,3955,0,66,712800,1021.85,0,0,0
1700726400,2023-11-23T08:00:00+0000,2,3,10.2,10.86,9.2807391351212,53.742387853167,1021.95,160.65,3955,0,66.5,716400,1021.95,0,0,0
1700730000,2023-11-23T09:00:00+0000,2,3,10.366666666667,11.033333333333,8.9045622474976,54.807276667366,1021.85,161.95,3955,0,64.5,720000,1021.85,0,0,0
1700733600,2023-11-23T10:00:00+0000,1.8,3,10.833333333333,11.583333333333,9.2863189322722,54.099987697105,1021.6,157.3,3955,2.5,64.5,723600,1021.6,0,0,0
1700737200,2023-11-23T11:00:00+0000,2,3,11.35,11.983333333333,8.9401652242595,53.974999738271,1021.55,153.95,3955,0,65,727200,1021.55,0,0,0
1700740800,2023-11-23T12:00:00+0000,2,3,11.7,12.416666666667,8.5437264101508,55.000733657116,1021.45,153.55,3955,0,66,730800,1021.45,0,0,0
1700744400,2023-11-23T13:00:00+0000,2,3,12.22,12.94,8.389676563471,56.854721031015,1020.7,152.1,3955,0,63.5,734400,1020.7,0,0,0
1700748000,2023-11-23T14:00:00+0000,1.8,2.6,12.733333333333,13.4,7.7532689380333,57.639745451461,1020.05,149.3,3955,0,67.5,738000,1020.05,0,0,0
1700751600,2023-11-23T15:00:00+0000,2,3,12.933333333333,13.533333333333,7.3174625318037,58.710706173137,1019.4,151.75,3955,2.5,69,741600,1019.4,0,0,0
1700755200,2023-11-23T16:00:00+0000,1.75,3,12.35,12.9,5.6986588359158,61.80234110721,1019.8,165.2,3955,0,69,,1019.8,0,0,0
1700758800,2023-11-23T17:00:00+0000,1.8,3,12.12,12.72,4.4374292583786,65.787798560232,1020.1,167.25,3955,0,66.5,745200,1020.1,0,0,0
1700762400,2023-11-23T18:00:00+0000,2,3,12.266666666667,12.9,7.1236833616265,56.76638346982,1020.85,156.05,3955,0,68,748800,1020.85,0,0,0
1700766000,2023-11-23T19:00:00+0000,2,3,11.616666666667,12.183333333333,5.8734398454244,59.244266803845,1021.45,164.9,3955,0,65.5,752400,1021.45,1.6666666666667,1.6666666666667,1.6666666666667
1700769600,2023-11-23T20:00:00+0000,2,3,11.266666666667,11.9,9.1162302862,51.870035654127,1022.15,146.25,3955,0,67.5,756000,1022.15,0,0,0
1700773200,2023-11-23T21:00:00+0000,2,3,10.75,11.35,10.183786906489,50.599970232014,1022.65,137.6,3947.5,0,65,759600,1022.65,0,0,0
1700776800,2023-11-23T22:00:00+0000,2,3,10.24,10.8,10.743857989848,48.216277629686,1022.7,138.25,3940,0,62.5,763200,1022.7,0.66666666666667,0.66666666666667,0.66666666666667
1700780400,2023-11-23T23:00:00+0000,2,3,9.45,10.066666666667,11.540597078499,47.284146251878,1022.35,145.05,3940,0,61.5,766800,1022.35,0,0,0
1700784000,2023-11-24T00:00:00+0000,2,3,9.2,9.7833333333333,11.656562028734,48.858586020834,1022.4,146.25,3940,0,60.5,770400,1022.4,0,0,0
1700787600,2023-11-24T01:00:00+0000,1.8,3,8.4666666666667,8.9666666666667,11.877964314886,48.626311656578,1022.4,153.95,3940,0,56.5,774000,1022.4,0,0,0
1700791200,2023-11-24T02:00:00+0000,2,3,7.6833333333333,8.2666666666667,12.444491775067,47.98531327957,1022.6,159.75,3940,0,53.5,777600,1022.6,0,0,0
1700794800,2023-11-24T03:00:00+0000,2,3,7.24,7.82,13.007009890768,47.203381662929,1022.8,162.1,3940,0,48.5,781200,1022.8,0,0,0
1700798400,2023-11-24T04:00:00+0000,2,3,7.3,7.9166666666667,13.003126916398,46.534617815866,1022.4,162.1,3940,0,48.5,784800,1022.4,0,0,0
1700802000,2023-11-24T05:00:00+0000,2,3,7.4,8.1166666666667,12.695661787099,46.078053605053,1022.1,161.2,3940,0,52,788400,1022.1,0,0,0
1700805600,2023-11-24T06:00:00+0000,2,3,7.4833333333333,8.1,9.8443139830836,48.060285166627,1022.2,156.9,3940,0,54.5,792000,1022.2,0,0,0
1700809200,2023-11-24T07:00:00+0000,2,3,7.4,8.0333333333333,10.015828723827,47.237101454256,1022.3,151.1,3940,0,60.5,795600,1022.3,0,0,0
1700812800,2023-11-24T08:00:00+0000,2,3,6.88,7.38,10.240906138278,45.693086360158,1022.15,151.25,3940,0,62,799200,1022.15,0,0,0
1700816400,2023-11-24T09:00:00+0000,2,3,6.8166666666667,7.5333333333333,10.535648681065,47.566565923792,1022.35,148.9,3940,0,63,802800,1022.35,0.66666666666667,0.66666666666667,0.66666666666667
1700820000,2023-11-24T10:00:00+0000,2,3,7.3833333333333,8.1166666666667,10.381543168213,48.561030382933,1022.5,137.85,3940,0,61.5,806400,1022.5,0.66666666666667,0.66666666666667,0.66666666666667
1700823600,2023-11-24T11:00:00+0000,2,3,8.1333333333333,8.8833333333333,9.9752248550944,48.720134220538,1022.55,124.7,3940,0,60.5,810000,1022.55,0.5,0.5,0.5
1700827200,2023-11-24T12:00:00+0000,2,3,8.6,9.28,9.579335855017,45.331928746592,1022.35,111.55,3940,0,62,813600,1022.35,1.6666666666667,1.6666666666667,1
1700830800,2023-11-24T13:00:00+0000,2,3,8.5666666666667,9.2,9.4628208882935,48.365474516789,1021.9,106.95,3940,0,61,817200,1021.9,1.3333333333333,1.6666666666667,0.66666666666667
1700834400,2023-11-24T14:00:00+0000,2,3,8.55,9.1333333333333,9.4266876056343,51.867243483597,1021.7,104.75,3940,0,62.5,820800,1021.7,1.6666666666667,1.6666666666667,1.3333333333333
1700838000,2023-11-24T15:00:00+0000,1.8,3,8.3333333333333,8.8666666666667,9.5323848223512,52.871449005676,1021.5,105.4,3925,0,62,824400,1021.5,4,5.3333333333333,2.3333333333333
1700841600,2023-11-24T16:00:00+0000,2,3,8,8.5333333333333,9.7895052002766,52.887415974637,1021.45,100,3925,0,62,828000,1021.45,2.3333333333333,3.6666666666667,1.6666666666667
1700845200,2023-11-24T17:00:00+0000,2,3,7.5,8.08,10.130586187971,52.516117444245,1021.5,107.65,3925,0,61,831600,1021.5,11.666666666667,12.333333333333,7.3333333333333
1700848800,2023-11-24T18:00:00+0000,2,3,6.9666666666667,7.4833333333333,10.373714463499,50.86671447377,1021.35,107.35,3925,0,60.5,835200,1021.35,11.333333333333,11.333333333333,8.3333333333333
1700852400,2023-11-24T19:00:00+0000,2,3,6.4333333333333,6.9833333333333,10.777682166357,50.50050320741,1021.1,107.5,3925,0,61.5,838800,1021.1,8,8,6
1700856000,2023-11-24T20:00:00+0000,2,3,5.8666666666667,6.4666666666667,11.13747752701,49.15926539912,1021.2,109.6,3925,0,61,,1021.2,13,13,9
1700859600,2023-11-24T21:00:00+0000,2,3,5.4166666666667,5.9666666666667,11.426620617909,48.260749600996,1021.15,111.2,3925,0,61.5,842400,1021.15,16.5,17,12.5
1700863200,2023-11-24T22:00:00+0000,2,3,5.34,5.94,11.454056984143,47.764736466234,1021.3,113.2,3925,0,60.5,846000,1021.3,14.666666666667,15,9.6666666666667
1700866800,2023-11-24T23:00:00+0000,2,3,4.3666666666667,4.6833333333333,11.782050497117,43.494416283234,1021.3,122.6,3925,0,59.5,849600,1021.3,19.333333333333,20,14.666666666667
1700870400,2023-11-25T00:00:00+0000,2,3,3.2166666666667,3.6666666666667,12.552299017886,42.977914612938,1021.1,133.8,3925,0,59,853200,1021.1,22,22.333333333333,17
1700874000,2023-11-25T01:00:00+0000,1.6,3,2.8166666666667,3.4,12.843986937528,41.792314368475,1021.15,135.25,3925,0,57.5,856800,1021.15,14.333333333333,14.666666666667,12.333333333333
