timestamp,date,lqi,nbFrames,PM2_5,PM10,PM1_0,CO2,pressure,humidity,battery,lux,dB,run_time,mslPressure,temperature_int,temperature,NO2,O3
1700524800,2023-11-21T00:00:00+0000,3,3,1.6666666666667,2.3333333333333,1.3333333333333,460,1020.5,113.9,3895,0,48,,1020.5,7.5333333333333,11.4,10.428962054024,53.037786082946
1700528400,2023-11-21T01:00:00+0000,3,3,,,,,1020.9,116.3,3895,0,47,3600,1020.9,6.8,11.133333333333,11.73053517279,50.458933206999
1700532000,2023-11-21T02:00:00+0000,3,3,0,0,0,460,1022,117.3,3895,0,45,,1022,6.8,11.066666666667,11.679111903064,50.510356476725
1700535600,2023-11-21T03:00:00+0000,3,3,1,1,1,470,1022,117.8,3895,0,51,10800,1022,6.45,10.6,12.424070730073,49.29758171521
1700539200,2023-11-21T04:00:00+0000,3,3,0,0,0,480,1023.1,127.5,3895,0,43,,1023.1,6.25,10.55,12.90955124245,48.470613219698
1700542800,2023-11-21T05:00:00+0000,3,3,0,0,0,470,1023.5,130.9,3895,0,43,18000,1023.5,5.25,9.3,14.848432741939,43.205085998788
1700546400,2023-11-21T06:00:00+0000,3,3,0,0,0,475,,,,,,,,4.875,9.1,13.955199765137,41.716671587433
1700550000,2023-11-21T07:00:00+0000,3,3,0,0,0,480,1024.85,143.15,3895,0,46.5,25200,1024.85,4.35,8.45,16.794915961447,38.184578145963
1700553600,2023-11-21T08:00:00+0000,3,3,0,0,0,480,,,,,,,,4.2,8.525,18.383417165563,36.453854471924
1700557200,2023-11-21T09:00:00+0000,3,3,0,0,0,490,1026.25,148.95,3895,2.5,52,32400,1026.25,4.3,8.7,19.815336707685,34.911555635193
1700560800,2023-11-21T10:00:00+0000,3,3,0,0,0,490,,,,,,,,4.7,9.12,19.672902591763,35.453510667288
1700564400,2023-11-21T11:00:00+0000,3,3,0,0,0,480,1026.95,134.65,3895,5,52,39600,1026.95,7.9,11.7,15.859215180932,40.203230586888
1700568000,2023-11-21T12:00:00+0000,2.8,3,0.66666666666667,1.3333333333333,0.33333333333333,486.66666666667,1027.3,106.8,3895,125,53.5,43200,1027.3,11.16,13.18,9.1823985271965,52.535272098116
1700571600,2023-11-21T13:00:00+0000,3,3,0,2,0,490,1027.05,105.7,3880,55,50.5,46800,1027.05,9.9,12.9,12.468130268161,49.183078316361
1700575200,2023-11-21T14:00:00+0000,3,3,1,1,1,480,,,,,,,,9.46,12.9,12.507781537964,48.091534411468
1700578800,2023-11-21T15:00:00+0000,3,3,1,1.5,1,475,1027.65,113.65,3880,10,53.5,54000,1027.65,,,,
