timestamp,date,PM2_5,PM10,PM1_0,lqi,nbFrames,pressure,humidity,battery,lux,dB,run_time,mslPressure,temperature_int,temperature,NO2,O3
1700524800,2023-11-21T00:00:00+0000,,,,1.25,3,1021.5,121,3760,0,50.5,813600,1021.5,7.95,8.0833333333333,15.714352593053,40.923848258128
1700528400,2023-11-21T01:00:00+0000,,,,1,2,1022.2,124.65,3760,0,47.5,817200,1022.2,7.5166666666667,7.7166666666667,16.900223145705,38.588599132567
1700532000,2023-11-21T02:00:00+0000,,,,1.6666666666667,3,1023,125.4,3760,0,45,,1023,7.2333333333333,7.4666666666667,17.676180261953,37.899064648725
1700535600,2023-11-21T03:00:00+0000,,,,1,3,1023.25,126.9,3760,0,45,820800,1023.25,6.9,7.1,18.588149017808,36.378529339978
1700539200,2023-11-21T04:00:00+0000,,,,1,3,1024.4,128.65,3760,0,42,824400,1024.4,6.55,6.7166666666667,19.547866956463,35.324550837694
1700542800,2023-11-21T05:00:00+0000,,,,1,3,1024.7,134.1,3760,0,44.5,828000,1024.7,6.0833333333333,6.3,20.825028217859,34.274545306111
1700546400,2023-11-21T06:00:00+0000,,,,1,3,1025.65,141.9,3760,0,48.5,831600,1025.65,5.45,5.6333333333333,17.680422836462,36.033878594379
1700550000,2023-11-21T07:00:00+0000,,,,1,3,1026.2,144.7,3760,0,56,835200,1026.2,5.16,5.36,18.706680687902,34.660800629703
1700553600,2023-11-21T08:00:00+0000,,,,1.3333333333333,2.3333333333333,1026.95,147.3,3760,0,56.5,838800,1026.95,4.825,5,19.9582312014,32.487259005692
1700557200,2023-11-21T09:00:00+0000,,,,1,3,1027.75,149.35,3760,0,57,842400,1027.75,4.6166666666667,4.85,22.276239356283,29.005173167824
1700560800,2023-11-21T10:00:00+0000,,,,1,2.5,1028.25,147.9,3760,0,56,846000,1028.25,5.2333333333333,5.6166666666667,21.740766618907,30.101140722291
1700564400,2023-11-21T11:00:00+0000,,,,1,2,1028.3,140.15,3760,0,54.5,849600,1028.3,6.3,6.82,20.471817204571,32.230385905861
1700568000,2023-11-21T12:00:00+0000,,,,1,3,1028.3,129.5,3760,2.5,55.5,853200,1028.3,7.7666666666667,8.25,17.824758283635,36.963296886121
1700571600,2023-11-21T13:00:00+0000,,,,1,3,1028.4,125.7,3760,0,57,856800,1028.4,8.7833333333333,9.1166666666667,13.87670174751,43.032688670146
1700575200,2023-11-21T14:00:00+0000,,,,1.5,2.5,1028.6,124.35,3760,0,56.5,860400,1028.6,9.1666666666667,9.5,19.874131522011,26.979677916145
1700578800,2023-11-21T15:00:00+0000,,,,3,3,1028.4,120.3,3760,5,63.5,0,1028.4,9.78,10.06,17.135057898743,27.257360998065
1700582400,2023-11-21T16:00:00+0000,,,,2.75,3,1028.35,126.6,3775,0,61.5,3600,1028.35,9.4333333333333,9.6166666666667,14.398323175143,36.48381556315
1700586000,2023-11-21T17:00:00+0000,,,,2.25,3,1028.45,130.9,3775,0,63,7200,1028.45,9.0666666666667,9.2666666666667,14.697841302037,38.212292526665
1700589600,2023-11-21T18:00:00+0000,,,,2.25,3,1028.55,138.1,3775,0,63,10800,1028.55,8.8,8.9833333333333,15.913808955332,38.048011082448
1700593200,2023-11-21T19:00:00+0000,,,,2.25,3,1028.7,146.7,3775,0,61.5,14400,1028.7,8.7,8.96,15.078072199966,40.840723478155
1700596800,2023-11-21T20:00:00+0000,,,,2.25,3,1028.45,148.15,3775,0,61.5,18000,1028.45,8.55,8.8166666666667,14.55472547153,42.882840114758
1700600400,2023-11-21T21:00:00+0000,,,,2,2.5,1028.7,144.35,3775,0,61.5,21600,1028.7,8.4333333333333,8.6333333333333,14.221130908239,43.988170785288
1700604000,2023-11-21T22:00:00+0000,,,,2,3,1028.7,139.7,3775,0,60,25200,1028.7,8.4,8.7,14.842349918742,42.930259407532
1700607600,2023-11-21T23:00:00+0000,,,,2,3,1027.95,141.25,3775,0,59,28800,1027.95,8.76,9.06,13.225776111162,44.61005951397
1700611200,2023-11-22T00:00:00+0000,,,,2,3,1027.45,143.45,3775,0,58.5,32400,1027.45,9.1333333333333,9.4333333333333,11.732249677165,46.70668130944
1700614800,2023-11-22T01:00:00+0000,,,,2,3,1027.05,148.3,3775,0,56,36000,1027.05,9.2333333333333,9.5333333333333,11.162559292426,47.787591042811
1700618400,2023-11-22T02:00:00+0000,,,,2,3,1027.1,148.7,3775,0,55,,1027.1,9.6833333333333,9.95,9.7167603821956,50.337558022128
1700622000,2023-11-22T03:00:00+0000,,,,2,3,1026.3,151.95,3775,0,55,39600,1026.3,9.64,9.94,9.0939354313761,51.033736727954
1700625600,2023-11-22T04:00:00+0000,,,,2.25,3,1025.9,153.15,3775,0,62,43200,1025.9,9.8,10.116666666667,8.3015782397041,51.933336945344
1700629200,2023-11-22T05:00:00+0000,,,,2,3,1025.85,161.15,3775,0,58,46800,1025.85,9.5333333333333,9.85,7.858450043924,51.373945699305
1700632800,2023-11-22T06:00:00+0000,,,,2,3,1025.5,158,3775,0,60.5,50400,1025.5,9.9333333333333,10.333333333333,9.3100164589545,49.439516355219
1700636400,2023-11-22T07:00:00+0000,,,,2.6666666666667,3,1025.5,159.55,3775,0,66.5,54000,1025.5,10.08,10.38,7.7753463867602,50.927905330875
1700640000,2023-11-22T08:00:00+0000,,,,3,3,1025.85,164.3,3767.5,0,65,57600,1025.85,10.1,10.4,8.1164474421228,49.768063467609
1700643600,2023-11-22T09:00:00+0000,,,,3,3,1025.8,168.95,3760,0,64.5,61200,1025.8,10.2,10.533333333333,8.0879585691421,48.268611569901
1700647200,2023-11-22T10:00:00+0000,,,,3,3,1025.55,169.45,3760,0,64.5,64800,1025.55,10.566666666667,10.916666666667,8.3831437341651,49.061383523712
1700650800,2023-11-22T11:00:00+0000,,,,2.75,3,1025.6,170.3,3767.5,0,66,68400,1025.6,10.76,11.14,6.6105853266065,51.914611403589
1700654400,2023-11-22T12:00:00+0000,,,,3,3,1025.7,166,3775,2.5,68,72000,1025.7,11.066666666667,11.433333333333,6.8237784354297,51.971438574335
1700658000,2023-11-22T13:00:00+0000,,,,2.75,3,1025.6,164.2,3775,5,68,75600,1025.6,11.35,11.733333333333,5.6498179361142,53.814871956935
1700661600,2023-11-22T14:00:00+0000,,,,3,3,1025.3,163.15,3775,0,65.5,79200,1025.3,11.6,11.933333333333,4.429205345799,55.427164360605
1700665200,2023-11-22T15:00:00+0000,,,,3,3,1024.95,170.2,3775,0,65.5,82800,1024.95,11.4,11.7,0,62.146905970946
1700668800,2023-11-22T16:00:00+0000,,,,3,3,1024.65,171.9,3775,0,65,86400,1024.65,11.366666666667,11.7,0,64.538845491426
1700672400,2023-11-22T17:00:00+0000,,,,2.75,3,1024.9,167.95,3775,0,65.5,90000,1024.9,11.533333333333,11.883333333333,1.774941528055,58.334853709004
1700676000,2023-11-22T18:00:00+0000,,,,3,3,1025,167.4,3775,0,64,93600,1025,11.52,11.86,3.3224231123179,56.145286098414
1700679600,2023-11-22T19:00:00+0000,,,,3,3,1025.25,167.2,3775,0,65.5,97200,1025.25,11.583333333333,11.95,4.0144920493456,55.886980081611
1700683200,2023-11-22T20:00:00+0000,,,,3,3,1025.25,172.15,3775,0,62.5,100800,1025.25,11.333333333333,11.633333333333,0.10364221203665,62.162011432408
1700686800,2023-11-22T21:00:00+0000,,,,3,3,1025.35,167.6,3775,0,65.5,104400,1025.35,11.2,11.55,1.7464279049234,61.121715772785
1700690400,2023-11-22T22:00:00+0000,,,,3,3,1025.45,161.3,3775,0,65,108000,1025.45,11.3,11.66,6.7302210612778,53.565905502272
1700694000,2023-11-22T23:00:00+0000,,,,3,3,1025.2,161.65,3775,0,64.5,111600,1025.2,11.216666666667,11.55,7.2665634879009,52.523168226109
1700697600,2023-11-23T00:00:00+0000,,,,3,3,1025.1,159.9,3775,0,65,,1025.1,11.033333333333,11.333333333333,6.8563946484206,52.81613387061
1700701200,2023-11-23T01:00:00+0000,,,,3,3,1024.8,159.75,3775,0,64.5,115200,1024.8,10.7,11.016666666667,8.0545081222253,50.782300936858
1700704800,2023-11-23T02:00:00+0000,,,,3,3,1024.7,159.2,3775,0,64,118800,1024.7,10.8,11.1,8.6879095875658,50.655169419943
1700708400,2023-11-23T03:00:00+0000,,,,2.75,3,1024.25,156.2,3775,0,64.5,122400,1024.25,10.75,11,9.1302028656053,50.404405319858
1700712000,2023-11-23T04:00:00+0000,,,,3,3,1024.25,157.1,3775,0,64.5,126000,1024.25,10.466666666667,10.8,10.294254826922,48.335770693651
1700715600,2023-11-23T05:00:00+0000,,,,3,3,1023.8,161.3,3775,0,63.5,129600,1023.8,10.333333333333,10.65,8.6411828390974,49.700554637376
1700719200,2023-11-23T06:00:00+0000,,,,3,3,1023.85,159.45,3775,0,62,133200,1023.85,10.42,10.76,11.016582957963,48.414728726018
1700722800,2023-11-23T07:00:00+0000,,,,3,3,1023.85,161.1,3775,0,66.5,136800,1023.85,10.366666666667,10.7,11.013251876928,47.563608523058
