timestamp,date,lqi,nbFrames,PM2_5,PM10,PM1_0,temperature_int,temperature,NO2,O3,pressure,humidity,battery,lux,dB,mslPressure,run_time
1700524800,2023-11-21T00:00:00+0000,2,3,0.33333333333333,0.33333333333333,0.33333333333333,7.36,8.02,16.067163594217,42.18857816678,1020.65,109.95,3970,0,56,1020.65,720000
1700528400,2023-11-21T01:00:00+0000,2.2,3,0,0,0,7.0166666666667,7.65,16.905175667788,40.685657500701,1021.65,115.35,3970,0,51,1021.65,723600
1700532000,2023-11-21T02:00:00+0000,2,3,0,0,0,6.7666666666667,7.4333333333333,17.636791555161,40.543502701396,1022.45,115,3970,0,50,1022.45,727200
1700535600,2023-11-21T03:00:00+0000,2,3,0,0,0,6.4166666666667,7.1,18.578605953333,38.530007303802,1023.1,117.65,3962.5,0,48.5,1023.1,730800
1700539200,2023-11-21T04:00:00+0000,2,3,0,0,0,6.1666666666667,6.7333333333333,19.029277988208,36.253818032385,1023.85,119.55,3955,0,47,1023.85,734400
1700542800,2023-11-21T05:00:00+0000,2,3,0,0,0,5.66,6.24,20.458804895427,34.412322490064,1024.6,125.65,3955,0,49.5,1024.6,738000
1700546400,2023-11-21T06:00:00+0000,2,3,0,0,0,5.15,5.8333333333333,18.293329725879,34.235377237443,1025.3,130.2,3955,0,54,1025.3,741600
1700550000,2023-11-21T07:00:00+0000,2,3,0,0,0,4.9333333333333,5.7,21.093302493725,34.947524565067,1025.85,131.95,3955,0,62.5,1025.85,745200
1700553600,2023-11-21T08:00:00+0000,2,3,0,0,0,4.6833333333333,5.3833333333333,21.216227788434,33.22735724077,1026.4,133.6,3955,0,66,1026.4,748800
1700557200,2023-11-21T09:00:00+0000,2,3,0,0,0,4.55,5.3166666666667,22.64311319593,32.966647029233,1027,134.7,3955,0,63.5,1027,752400
1700560800,2023-11-21T10:00:00+0000,2,3,0,0,0,5.1,5.94,24.063525304832,35.789847300826,1027.9,134.35,3955,0,63,1027.9,756000
1700564400,2023-11-21T11:00:00+0000,2,3,0.33333333333333,0.33333333333333,0.33333333333333,6.45,7.2666666666667,21.872473690086,46.625124126406,1027.8,127.05,3970,2.5,62,1027.8,759600
1700568000,2023-11-21T12:00:00+0000,2,3,6.6666666666667,6.6666666666667,5.3333333333333,8,8.9,17.078944490703,50.328559550551,1028,116.45,3970,5,62.5,1028,763200
1700571600,2023-11-21T13:00:00+0000,2,3,0,0,0,9.0166666666667,9.8666666666667,9.6789404783764,47.39464292636,1027.9,106.55,3992.5,7.5,65,1027.9,766800
1700575200,2023-11-21T14:00:00+0000,1.5,3,0,0,0,9.3666666666667,9.9333333333333,12.527468046103,37.748880574878,1028.55,112.5,4000,2.5,61,1028.55,770400
1700578800,2023-11-21T15:00:00+0000,1.8,3,1,1,1,8.68,9.36,9.3256572047437,38.267248569301,1028.75,117.35,3985,0,57,1028.75,774000
1700582400,2023-11-21T16:00:00+0000,1,3,4.3333333333333,4.3333333333333,3.6666666666667,8.5333333333333,9.2,8.9291970468435,38.471209736068,1028.55,123.8,3985,0,56.5,1028.55,777600
1700586000,2023-11-21T17:00:00+0000,1.25,2.5,9.3333333333333,9.3333333333333,9,8.1833333333333,8.7833333333333,10.894969935177,37.503468810388,,,,,,,
1700589600,2023-11-21T18:00:00+0000,1.2,2.6,11,11,10,7.8833333333333,8.5666666666667,14.215010807809,37.540188419241,1029.05,135.15,3985,0,57.5,1029.05,784800
1700593200,2023-11-21T19:00:00+0000,1.4,2.6,13,13,12.333333333333,7.95,8.6,14.713907114538,35.69347447219,1029,140.8,3985,0,57.5,1029,788400
1700596800,2023-11-21T20:00:00+0000,1.25,3,17,17,14.666666666667,7.86,8.54,13.809322363759,35.420827183972,1028.8,141.25,3985,0,57.5,1028.8,792000
1700600400,2023-11-21T21:00:00+0000,1.2,3,9,9,9,7.75,8.4333333333333,13.410023916501,35.655836543028,1029.05,138.2,3985,0,56.5,1029.05,795600
1700604000,2023-11-21T22:00:00+0000,1.6,3,4.3333333333333,4.3333333333333,4,7.7166666666667,8.35,13.099228487908,36.353767025904,1029,134.6,3985,0,53.5,1029,799200
1700607600,2023-11-21T23:00:00+0000,1.6,3,0,0,0,8.1166666666667,8.8166666666667,11.605491340105,40.960707076923,1028.35,134.85,3985,0,56,1028.35,802800
1700611200,2023-11-22T00:00:00+0000,1.75,2,0,0,0,8.4666666666667,9.2333333333333,10.45768212149,43.022309438742,1027.7,135.6,3970,0,51,1027.7,
1700614800,2023-11-22T01:00:00+0000,2,3,0,0,0,8.66,9.34,9.6790359696024,43.661766267411,1027.7,138.5,3970,0,49.5,1027.7,806400
1700618400,2023-11-22T02:00:00+0000,1.4,3,0,0,0,9.0166666666667,9.8166666666667,9.5153477444326,45.168454277981,1027.3,140.3,3970,0,46,1027.3,810000
1700622000,2023-11-22T03:00:00+0000,1.6,3,0,0,0,9.15,9.8833333333333,8.5558701482044,43.496024097093,1026.55,142.45,3970,0,44.5,1026.55,813600
1700625600,2023-11-22T04:00:00+0000,1.2,3,0,0,0,9.3333333333333,10.033333333333,8.2086506358871,44.462249400527,1026.35,143.05,3970,0,44,1026.35,817200
1700629200,2023-11-22T05:00:00+0000,1.8,2.6,0,0,0,9.1833333333333,9.8833333333333,9.1412676659174,41.599442723933,1026.25,148.9,3970,0,45.5,1026.25,820800
1700632800,2023-11-22T06:00:00+0000,1.25,3,0,0,0,9.48,10.2,12.627596687422,42.450780753297,1026,147.1,3970,0,51,1026,824400
1700636400,2023-11-22T07:00:00+0000,1.2,3,0,0,0,9.65,10.35,9.7516914934168,41.260835114076,1025.95,148.2,3970,0,57,1025.95,828000
1700640000,2023-11-22T08:00:00+0000,1,3,0,0,0,9.65,10.3,12.069342630143,38.61735585143,1026.25,151.75,3970,0,57,1026.25,831600
1700643600,2023-11-22T09:00:00+0000,1.4,3,0,0,0,9.72,10.44,14.933280921771,36.52374383477,1026.2,155.6,3970,0,58,1026.2,835200
1700647200,2023-11-22T10:00:00+0000,1.25,3,0,0,0,10.1,10.82,15.910673096385,35.64295006147,1025.95,156.3,3970,0,57,1025.95,838800
1700650800,2023-11-22T11:00:00+0000,1.25,3,,,,10.3,11.06,18.854845750123,30.485970638876,1026,157.5,3970,0,57,1026,3600
1700654400,2023-11-22T12:00:00+0000,1,3,0,0,0,10.625,11.375,19.788259808348,31.649154604683,1026.1,153.75,3970,0,57,1026.1,7200
1700658000,2023-11-22T13:00:00+0000,0.8,2.6,0,0,0,11.05,11.716666666667,13.893378834947,37.671744002017,1026,152,3970,0,58,1026,10800
1700661600,2023-11-22T14:00:00+0000,1.5,3,0,0,0,11.233333333333,11.933333333333,10.718318700371,38.607567967977,,,,,,,
1700665200,2023-11-22T15:00:00+0000,1.2,2.6,0,0,0,11.033333333333,11.666666666667,13.32900221239,35.909727983027,1025.3,156.15,3955,0,56.5,1025.3,18000
1700668800,2023-11-22T16:00:00+0000,1.6666666666667,2.3333333333333,0,0,0,10.933333333333,11.6,20.142284119244,26.637906435831,1025.05,158.5,3955,0,56,1025.05,21600
1700672400,2023-11-22T17:00:00+0000,1.4,3,0,0,0,11.1,11.766666666667,27.35304524292,15.685669996966,1025.15,155.75,3955,0,56.5,1025.15,25200
1700676000,2023-11-22T18:00:00+0000,1.4,2.2,0,0,0,11.166666666667,11.833333333333,19.326561264109,26.137001176949,1025.3,154.3,3955,0,56.5,1025.3,28800
1700679600,2023-11-22T19:00:00+0000,1.4,2.6,0,0,0,11.216666666667,11.783333333333,17.144428299924,30.755884663244,1025.6,153.8,3955,0,57,1025.6,32400
1700683200,2023-11-22T20:00:00+0000,1.6,3,0,0,0,10.9,11.516666666667,36.447522015983,15.179402156044,1025.75,158.1,3955,0,57,1025.75,36000
1700686800,2023-11-22T21:00:00+0000,1.25,2.5,0,0,0,10.9,11.566666666667,29.579017432648,18.489959547284,1025.7,155.85,3955,0,55.5,1025.7,39600
1700690400,2023-11-22T22:00:00+0000,1.6,3,0,0,0,10.983333333333,11.633333333333,21.234888996021,31.029503376533,1025.9,149.15,3955,0,57,1025.9,43200
1700694000,2023-11-22T23:00:00+0000,1.6,3,0,0,0,10.933333333333,11.516666666667,14.305931864006,38.262499516235,1025.6,149.25,3955,0,56.5,1025.6,46800
1700697600,2023-11-23T00:00:00+0000,1.75,3,0,0,0,10.7,11.316666666667,16.801248053043,37.582136810268,,,,,,,
1700701200,2023-11-23T01:00:00+0000,1.6,3,0,0,0,10.333333333333,10.933333333333,17.981223478728,37.411522498785,1025.2,148.45,3955,0,51,1025.2,54000
1700704800,2023-11-23T02:00:00+0000,1.5,3,0,0,0,10.34,11,18.993286537701,38.667828448737,1025.05,147.35,3955,0,49,1025.05,57600
1700708400,2023-11-23T03:00:00+0000,1.2,3,0,0,0,10.3,10.95,17.940921779608,40.5039157748,1024.6,145.6,3955,0,48.5,1024.6,61200
1700712000,2023-11-23T04:00:00+0000,1.6,3,0,0,0,10.083333333333,10.8,20.071677495915,38.911230437643,1024.65,147.15,3955,0,45.5,1024.65,64800
1700715600,2023-11-23T05:00:00+0000,1.5,3,0,0,0,10.05,10.716666666667,20.584657334337,37.547100270903,1024,150.3,3955,0,46,1024,
1700719200,2023-11-23T06:00:00+0000,1.6,2.6,0,0,0,10.05,10.733333333333,13.052219549382,47.426893106437,1024.05,148.2,3955,0,51,1024.05,68400
1700722800,2023-11-23T07:00:00+0000,1,2.5,0,0,0,10.066666666667,10.7,12.894269070683,48.262983620291,1024.15,149.5,3947.5,0,56,1024.15,72000
1700726400,2023-11-23T08:00:00+0000,1,2.6,0,0,0,10.05,10.733333333333,13.624522649853,48.426320817367,1024.15,149.85,3940,0,58,1024.15,75600
1700730000,2023-11-23T09:00:00+0000,1.4,2.6,0,0,0,10.2,10.9,13.900891284191,47.747993307794,1024.3,151.4,3940,0,57.5,1024.3,79200
1700733600,2023-11-23T10:00:00+0000,1,3,0,0,0,10.666666666667,11.383333333333,13.308097680926,50.236135321419,1023.95,148.5,3940,0,57,1023.95,82800
1700737200,2023-11-23T11:00:00+0000,1.2,2.2,0,0,0,11.15,11.816666666667,11.81688560641,52.150620773075,1024,145.95,3940,2.5,57.5,1024,86400
1700740800,2023-11-23T12:00:00+0000,1.5,3,0,0,0,11.5,12.18,10.839044955845,53.632038278363,1023.8,144.75,3940,0,57,1023.8,90000
1700744400,2023-11-23T13:00:00+0000,1.6,2.6,0,0,0,11.966666666667,12.633333333333,11.43045767327,55.324540755227,1023.1,144.7,3940,0,56.5,1023.1,93600
1700748000,2023-11-23T14:00:00+0000,1.2,3,0,0,0,12.5,13.14,12.571562459619,54.918774437324,1022.5,142.2,3940,0,57.5,1022.5,97200
1700751600,2023-11-23T15:00:00+0000,2,3,2.3333333333333,2.3333333333333,2,12.65,13.35,9.8651741290869,57.91956796045,1021.85,141.3,3940,0,57,1021.85,100800
1700755200,2023-11-23T16:00:00+0000,1,2.3333333333333,0,0,0,12.14,12.72,13.119064960194,51.210179857385,1022.2,151.95,3940,0,57,1022.2,104400
1700758800,2023-11-23T17:00:00+0000,1.6,3,0,0,0,11.9,12.56,17.723991777272,45.3404806724,1022.8,154.2,3940,0,56.5,1022.8,108000
1700762400,2023-11-23T18:00:00+0000,1.4,3,0,0,0,12,12.666666666667,13.024041942087,51.365290676945,1023.35,150.1,3940,0,57.5,1023.35,111600
1700766000,2023-11-23T19:00:00+0000,1.6,3,0,0,0,11.5,12.05,11.72218187297,48.203979764938,1023.6,154.8,3940,0,57,1023.6,115200
1700769600,2023-11-23T20:00:00+0000,1.25,2.5,0,0,0,10.966666666667,11.55,11.045429175723,50.527002764904,1024.4,143.7,3940,0,58,1024.4,118800
1700773200,2023-11-23T21:00:00+0000,1.2,3,0,0,0,10.366666666667,11,11.184917307167,51.242229120603,1024.95,135.35,3940,0,57,1024.95,122400
1700776800,2023-11-23T22:00:00+0000,1.25,3,0.33333333333333,0.33333333333333,0.33333333333333,9.92,10.5,11.882187663439,50.227414207255,1025,134,3940,0,57.5,1025,126000
1700780400,2023-11-23T23:00:00+0000,1.8,3,0,0,0,9.25,9.8666666666667,13.367491786834,47.785542166985,1024.65,137.75,3940,0,55.5,1024.65,129600
1700784000,2023-11-24T00:00:00+0000,1.4,3,0,0,0,8.9833333333333,9.5833333333333,13.686857153206,46.723038539222,1024.8,140.75,3940,0,55.5,1024.8,133200
1700787600,2023-11-24T01:00:00+0000,1.8,3,0,0,0,8.4,8.9333333333333,14.186451167041,43.270317356812,1024.65,143.05,3925,0,52.5,1024.65,136800
1700791200,2023-11-24T02:00:00+0000,1.6,3,0,0,0,7.8,8.35,15.478682510334,40.016782796903,1024.8,147.9,3925,0,49,1024.8,140400
1700794800,2023-11-24T03:00:00+0000,1.6,3,0,0,0,7.42,8.04,16.963788121414,37.754852673583,1025.2,149.9,3925,0,46,1025.2,144000
1700798400,2023-11-24T04:00:00+0000,1,3,0,0,0,7.4166666666667,8.05,16.917262912445,37.999742672943,1024.8,149.95,3925,0,44.5,1024.8,147600
1700802000,2023-11-24T05:00:00+0000,1.2,2.2,0,0,0,7.5166666666667,8.1666666666667,16.840220207318,38.325446533513,1024.4,149.45,3925,0,46,1024.4,151200
1700805600,2023-11-24T06:00:00+0000,1.6,2.2,0,0,0,7.5166666666667,8.1833333333333,9.4791706736644,46.345768429239,1024.55,144.8,3925,0,50,1024.55,154800
1700809200,2023-11-24T07:00:00+0000,1.6,2.6,0.33333333333333,0.33333333333333,0.33333333333333,7.4666666666667,8.1166666666667,9.5488922394859,46.439830981478,1024.6,141.2,3925,0,56.5,1024.6,158400
1700812800,2023-11-24T08:00:00+0000,1.6666666666667,3,0,0,0,6.9666666666667,7.5666666666667,9.9051377017388,43.745514306513,1024.6,142.85,3925,0,58.5,1024.6,162000
1700816400,2023-11-24T09:00:00+0000,1.4,2.6,0,0,0,6.8166666666667,7.5666666666667,9.836702226799,48.365808409656,1024.75,138.4,3925,0,58,1024.75,165600
1700820000,2023-11-24T10:00:00+0000,1.3333333333333,2.3333333333333,0,0,0,7.25,8,9.5860636205615,52.224278141495,,,,,,,
1700823600,2023-11-24T11:00:00+0000,1.25,3,0,0,0,7.95,8.7333333333333,9.246951036212,54.403428387632,1024.7,116.8,3925,0,57,1024.7,
1700827200,2023-11-24T12:00:00+0000,1.5,2,,,,8.5166666666667,9.2166666666667,9.012265999627,53.059844741864,1024.6,108.6,3925,0,57,1024.6,172800
1700830800,2023-11-24T13:00:00+0000,1.25,3,1,2,1,8.5,9.1333333333333,9.1016540086729,48.662424162284,1024.35,100.75,3925,0,57,1024.35,176400
1700834400,2023-11-24T14:00:00+0000,1.2,2.6,1,3.3333333333333,1,8.55,9.2,9.0909169976513,50.769242154181,1024.1,98.1,3925,0,56.5,1024.1,180000
1700838000,2023-11-24T15:00:00+0000,1.25,2.5,2.3333333333333,3.6666666666667,1.6666666666667,8.375,9,9.2583064114744,51.749127058378,1023.8,98.3,3925,0,56.5,1023.8,183600
1700841600,2023-11-24T16:00:00+0000,1.2,3,1.6666666666667,3.6666666666667,1.6666666666667,8.0833333333333,8.65,9.3525874419731,53.450149770268,1024,93.05,3925,0,56.5,1024,187200
1700845200,2023-11-24T17:00:00+0000,1.2,3,8.6666666666667,8.6666666666667,6.3333333333333,7.6166666666667,8.1833333333333,9.5186546673625,53.954710666251,1023.8,99.4,3917.5,0,57,1023.8,190800
1700848800,2023-11-24T18:00:00+0000,1,1.6666666666667,9,9,6.3333333333333,6.9666666666667,7.5,9.9318890611648,51.62224837331,1023.8,102.9,3910,0,57,1023.8,194400
1700852400,2023-11-24T19:00:00+0000,1,3,9.6666666666667,9.6666666666667,6.6666666666667,6.6833333333333,7.2666666666667,10.00888526688,53.379725177529,1023.5,101,3910,0,56,1023.5,
1700856000,2023-11-24T20:00:00+0000,1.2,2.6,16,16,10.666666666667,6.1666666666667,6.7,10.295764769126,52.585840663476,1023.5,102.55,3910,0,57,1023.5,201600
1700859600,2023-11-24T21:00:00+0000,1.25,3,14,14,10.333333333333,5.725,6.325,10.538581391505,50.72023436491,1023.75,104.55,3910,0,57,1023.75,205200
1700863200,2023-11-24T22:00:00+0000,1.3333333333333,3,19,19,13.5,5.6,6.175,10.657080216109,49.144088039812,1023.8,103.7,3910,0,57,1023.8,208800
1700866800,2023-11-24T23:00:00+0000,0.75,3,22,23,16,4.82,5.18,11.229465991162,42.617798591203,1023.6,120.7,3910,0,53,1023.6,
1700870400,2023-11-25T00:00:00+0000,1.8,3,20.666666666667,20.666666666667,16.333333333333,3.6833333333333,4.25,11.784118320957,42.035370844546,1023.55,122.6,3910,0,53.5,1023.55,216000
1700874000,2023-11-25T01:00:00+0000,1.6,3,13.333333333333,13.333333333333,12,3.2333333333333,3.8166666666667,12.026129709491,41.019636259719,1023.35,124.9,3910,0,50.5,1023.35,219600
1700877600,2023-11-25T02:00:00+0000,1.4,3,11.333333333333,11.333333333333,10,2.7166666666667,3.3166666666667,12.384930899374,37.483080395651,1023,127.5,3910,0,49,1023,223200
1700881200,2023-11-25T03:00:00+0000,1.6,2.6,14.666666666667,14.666666666667,13.333333333333,2.0833333333333,2.6333333333333,12.728292620105,35.854731955533,1022.7,132.25,3910,0,46.5,1022.7,226800
1700884800,2023-11-25T04:00:00+0000,1.25,3,15,15,14.333333333333,1.66,2.26,12.971784389754,34.375535416821,1022.1,135.8,3910,0,44,1022.1,230400
1700888400,2023-11-25T05:00:00+0000,1.4,3,11.333333333333,11.333333333333,11,1.4666666666667,2.1333333333333,13.042785800656,35.094935517068,1021.75,137.2,3910,0,46.5,1021.75,234000
1700892000,2023-11-25T06:00:00+0000,1,2.5,12.666666666667,12.666666666667,11.666666666667,1.25,1.825,12.561876764701,33.035783690097,1021.8,138.6,3910,0,44,1021.8,237600
1700895600,2023-11-25T07:00:00+0000,1.25,3,12.666666666667,12.666666666667,12,1.075,1.725,12.467332635111,32.045856252154,1021.15,139.7,3910,0,52.5,1021.15,241200
1700899200,2023-11-25T08:00:00+0000,1.75,3,10.5,10.5,10.5,1.1333333333333,1.8,12.461549975369,33.233952594377,,,,,,,
1700902800,2023-11-25T09:00:00+0000,1.4,3,11,11,11,0.98,1.64,12.538567621825,32.359169726133,1020.7,139.55,3910,0,54.5,1020.7,248400
1700906400,2023-11-25T10:00:00+0000,1.5,3,9.6666666666667,9.6666666666667,9.6666666666667,1.4,2.15,12.464444436036,35.143697734532,,,,,,,
1700910000,2023-11-25T11:00:00+0000,1.2,3,11,11,10,2,2.8666666666667,12.265838645604,38.279729348863,1020.5,135.8,3895,0,57,1020.5,255600
1700913600,2023-11-25T12:00:00+0000,1,2.6,7.3333333333333,7.3333333333333,7.3333333333333,3.2166666666667,4,11.635347214667,42.187778450902,1020.1,128.2,3895,0,56,1020.1,259200
1700917200,2023-11-25T13:00:00+0000,1.2,2.6,9,9,7.6666666666667,4.8166666666667,5.7333333333333,10.780350058445,46.380661768944,1019.5,113.9,3895,0,56.5,1019.5,262800
1700920800,2023-11-25T14:00:00+0000,1,2.2,8,8,6.3333333333333,5.85,6.6333333333333,9.7235783243864,44.165208495078,1018.95,107.7,3895,0,56.5,1018.95,266400
1700924400,2023-11-25T15:00:00+0000,1,3,10.333333333333,10.333333333333,8.3333333333333,6.12,6.78,9.3153792669872,41.083817492093,1018.2,111.45,3895,0,56,1018.2,270000
1700928000,2023-11-25T16:00:00+0000,1.2,3,8.3333333333333,8.3333333333333,7,6.0333333333333,6.6833333333333,9.2940395402568,40.649743227054,1017.65,117.45,3895,0,57,1017.65,273600
1700931600,2023-11-25T17:00:00+0000,1.2,3,22.666666666667,24.333333333333,16.666666666667,5.8666666666667,6.5166666666667,9.4684893763073,43.344906074005,1017.15,121.8,3895,0,56.5,1017.15,277200
1700935200,2023-11-25T18:00:00+0000,1.25,3,50,55,34,5.7666666666667,6.4666666666667,9.8890151800866,45.42400921277,1017,124.4,3895,0,57,1017,
1700938800,2023-11-25T19:00:00+0000,1,2.6,50.666666666667,53.333333333333,36.666666666667,5.95,6.6666666666667,9.9979355053348,46.527643672041,1016.75,127.9,3895,0,57,1016.75,280800
1700942400,2023-11-25T20:00:00+0000,1.2,3,67,71.666666666667,48,6.18,6.84,9.9537774287797,47.404883958366,1016.8,129.9,3895,0,57,1016.8,284400
1700946000,2023-11-25T21:00:00+0000,1.6,3,72.333333333333,76.333333333333,52,6.25,6.9,9.8027477826809,46.104212605327,1016.4,131.25,3895,0,57,1016.4,288000
1700949600,2023-11-25T22:00:00+0000,1.2,3,45,46.333333333333,32.333333333333,6.25,6.9,9.6997185955513,44.685339184914,1015.8,134.15,3895,0,56,1015.8,291600
1700953200,2023-11-25T23:00:00+0000,1,3,16.666666666667,16.666666666667,15,6.2666666666667,6.85,9.5138171308002,43.330823483764,1015.35,131.65,3895,0,56,1015.35,295200
1700956800,2023-11-26T00:00:00+0000,0.75,2.5,,,,6.5166666666667,7.2833333333333,9.636433724339,45.62552438237,1014.75,130.2,3895,0,52.5,1014.75,298800
1700960400,2023-11-26T01:00:00+0000,1.5,3,4.6666666666667,4.6666666666667,4.6666666666667,6.9,7.6,9.054860422053,43.826040742442,1014.3,125.9,3895,0,54.5,1014.3,302400
1700964000,2023-11-26T02:00:00+0000,1.5,3,,,,6.8666666666667,7.5,9.0783194137568,42.677046375582,1013.7,130.3,3895,0,50.5,1013.7,306000
1700967600,2023-11-26T03:00:00+0000,1,2.6,4,4,4,6.9333333333333,7.6333333333333,9.1506746353036,43.281015456265,1013.3,133.8,3895,0,50,1013.3,309600
1700971200,2023-11-26T04:00:00+0000,1.5,3,4.6666666666667,4.6666666666667,4.6666666666667,6.8166666666667,7.4333333333333,9.1359186296077,43.414804602362,,,,,,,
1700974800,2023-11-26T05:00:00+0000,1.3333333333333,3,5.5,5.5,5.5,6.7666666666667,7.4166666666667,10.201584187156,39.921751267461,1011.4,140.1,3880,0,47,1011.4,
1700978400,2023-11-26T06:00:00+0000,1.6,2.6,2,2,2,6.66,7.22,15.450233891367,34.221725805906,1011.15,142.7,3880,0,47,1011.15,320400
1700982000,2023-11-26T07:00:00+0000,1,3,1,1,1,6.4666666666667,7.0666666666667,15.954133045538,32.938766719748,1010.7,143.75,3880,0,48,1010.7,324000
1700985600,2023-11-26T08:00:00+0000,1.2,2.6,2.3333333333333,2.3333333333333,2.3333333333333,6,6.4666666666667,16.913594741666,29.607668425643,1010.15,146.55,3880,0,55,1010.15,327600
1700989200,2023-11-26T09:00:00+0000,1.6,3,4.3333333333333,4.3333333333333,4.3333333333333,6.2333333333333,7,17.325591902562,32.809549904996,1009.9,149.2,3880,0,54,1009.9,331200
1700992800,2023-11-26T10:00:00+0000,1.4,3,0,0,0,7.4166666666667,8.3333333333333,15.124970066185,41.094353620823,1009.7,148.3,3880,0,53,1009.7,334800
1700996400,2023-11-26T11:00:00+0000,1.75,2.5,0.33333333333333,0.33333333333333,0.33333333333333,8.52,9.36,12.258001189993,45.712824034875,1009.35,142.6,3880,0,55,1009.35,338400
1701000000,2023-11-26T12:00:00+0000,1.2,3,0,0,0,9.3166666666667,10.15,10.031663310039,48.690047265818,1008.65,139.55,3880,0,57,1008.65,342000
1701003600,2023-11-26T13:00:00+0000,1.4,1.8,0,0,0,10.1,10.8,7.7197001180013,51.586154658422,1007.6,137.15,3880,0,56.5,1007.6,345600
1701007200,2023-11-26T14:00:00+0000,1.25,3,0,0,0,10.15,10.8,7.6557306708117,51.399168254702,1006.8,139.65,3880,0,56,1006.8,349200
