timestamp,date,pressure,humidity,battery,lux,dB,mslPressure,lqi,nbFrames,temperature_int,temperature,NO2,O3,PM2_5,PM10,PM1_0,CO2,run_time
1700524800,2023-11-21T00:00:00+0000,1020.05,137.8,3925,0,46,1020.05,3,3,7.5,8,16.738079287135,43.448605247309,0,0,0,423.33333333333,126000
1700528400,2023-11-21T01:00:00+0000,1020.9,143.05,3925,0,44.5,1020.9,3,3,7,7.5166666666667,17.97170275578,41.341293705408,0,0,0,420,129600
1700532000,2023-11-21T02:00:00+0000,1021.75,143.05,3925,0,42.5,1021.75,3,3,6.8,7.3166666666667,18.43251416862,40.448494979628,0,0,0,420,133200
1700535600,2023-11-21T03:00:00+0000,1022.35,144.1,3925,0,42,1022.35,2.6,3,6.4833333333333,6.9666666666667,19.208778250089,39.081877523609,0,0,0,423.33333333333,136800
1700539200,2023-11-21T04:00:00+0000,1023.05,147.15,3925,0,40,1023.05,3,3,6.1833333333333,6.6333333333333,19.987723512352,37.687910730706,0,0,0,423.33333333333,140400
1700542800,2023-11-21T05:00:00+0000,1023.4,151.6,3925,0,41,1023.4,3,3,5.6166666666667,6.0666666666667,21.373385135528,35.279301411535,0,0,0,410,144000
1700546400,2023-11-21T06:00:00+0000,1024.1,154.35,3925,0,40.5,1024.1,3,3,5.1,5.5666666666667,20.21152674021,34.836763033612,0,0,0,420,147600
1700550000,2023-11-21T07:00:00+0000,1024.75,156.8,3925,0,47,1024.75,3,3,4.9,5.4333333333333,20.927656741027,33.745088507512,0,0,0,433.33333333333,151200
1700553600,2023-11-21T08:00:00+0000,1025.4,157.7,3925,0,50.5,1025.4,3,3,4.58,5.02,21.453687570477,32.761161957687,0,0,0,440,154800
1700557200,2023-11-21T09:00:00+0000,1026.15,160.85,3925,0,52.5,1026.15,3,3,4.4,4.9166666666667,22.319027791589,31.674277448536,0,0,0,446.66666666667,158400
1700560800,2023-11-21T10:00:00+0000,1026.95,160.35,3925,0,54,1026.95,3,3,4.9166666666667,5.5166666666667,21.853341522106,32.831758222732,0,0,0,443.33333333333,162000
1700564400,2023-11-21T11:00:00+0000,1026.9,149.3,3925,10,51,1026.9,3,3,7.2666666666667,7.95,19.886852047506,38.024246561242,0,0,0,443.33333333333,165600
1700568000,2023-11-21T12:00:00+0000,1027.2,129.95,3925,7.5,50.5,1027.2,2.8,3,10.2,10.35,10.88030275141,50.825976504942,0,0,0,456.66666666667,169200
1700571600,2023-11-21T13:00:00+0000,1027.05,132.45,3910,7.5,53,1027.05,3,3,9.6833333333333,10,9.2570013561296,52.424852515986,0,0,0,460,172800
1700575200,2023-11-21T14:00:00+0000,1028.2,134.45,3910,0,57,1028.2,2,3,10.216666666667,10.683333333333,13.693289989308,49.236309911888,0,0,0,523.33333333333,176400
1700578800,2023-11-21T15:00:00+0000,1028.25,141.7,3910,0,55,1028.25,2,3,8.9,9.4,13.412006100539,47.029968780017,0,0,0,430,180000
1700582400,2023-11-21T16:00:00+0000,1028.1,147.65,3910,0,56,1028.1,2,3,8.6166666666667,9.2,12.432538993522,47.342177837471,2,2,2,430,183600
1700586000,2023-11-21T17:00:00+0000,1028.3,151.8,3910,0,55.5,1028.3,1.8,3,8.25,8.7666666666667,12.399403787257,46.722946196581,3.6666666666667,3.6666666666667,3.6666666666667,446.66666666667,187200
1700589600,2023-11-21T18:00:00+0000,1028.5,157.7,3910,0,57,1028.5,2,3,7.8833333333333,8.5666666666667,13.758927024167,44.81182409886,5,5,5,460,190800
1700593200,2023-11-21T19:00:00+0000,1028.5,163.7,3910,0,57.5,1028.5,2,3,7.95,8.5666666666667,13.728281569317,44.803621784119,6.6666666666667,6.6666666666667,6.6666666666667,463.33333333333,194400
1700596800,2023-11-21T20:00:00+0000,1028.2,164.45,3910,0,56.5,1028.2,2,3,7.8333333333333,8.4333333333333,13.622918396634,44.674977150343,7.3333333333333,7.3333333333333,7.3333333333333,456.66666666667,198000
1700600400,2023-11-21T21:00:00+0000,1028.5,161.2,3910,0,56,1028.5,2,3,7.7833333333333,8.3833333333333,13.503103471929,44.680214750502,3.3333333333333,3.3333333333333,3.3333333333333,453.33333333333,201600
1700604000,2023-11-21T22:00:00+0000,1028.55,158.15,3910,0,54.5,1028.55,2,3,7.6666666666667,8.3333333333333,13.982185755843,44.017633675617,3.3333333333333,3.3333333333333,3.3333333333333,453.33333333333,205200
1700607600,2023-11-21T23:00:00+0000,1027.8,158.1,3910,0,56.5,1027.8,2,3,8.08,8.82,13.170640178149,45.340557350127,0,0,0,436.66666666667,208800
1700611200,2023-11-22T00:00:00+0000,1027.35,159.5,3910,0,50.5,1027.35,1.8,3,8.4333333333333,9.1666666666667,12.245937510699,46.687503956596,0,0,0,430,212400
1700614800,2023-11-22T01:00:00+0000,1026.85,162.95,3910,0,47,1026.85,2,3,8.65,9.3666666666667,11.834242964302,47.358324539545,0,0,0,423.33333333333,216000
1700618400,2023-11-22T02:00:00+0000,1026.7,164.05,3910,0,46.5,1026.7,1.8,2.6,9.1,9.8,10.891308742804,48.855619570404,0,0,0,423.33333333333,219600
1700622000,2023-11-22T03:00:00+0000,1025.65,166.2,3895,0,43,1025.65,2,3,9.2666666666667,9.8666666666667,10.091867097644,49.802360418512,0,0,0,433.33333333333,223200
1700625600,2023-11-22T04:00:00+0000,1025.7,167,3895,0,42,1025.7,2,3,9.4333333333333,10.05,9.5412196141087,50.535813442615,0,0,0,436.66666666667,
1700629200,2023-11-22T05:00:00+0000,1025.6,171.75,3895,0,45,1025.6,2,3,9.2666666666667,9.8666666666667,9.9295821804732,49.614797294301,0,0,0,420,226800
1700632800,2023-11-22T06:00:00+0000,1025.25,172.2,3895,0,47.5,1025.25,2,3,9.58,10.22,9.9828395582476,48.595789089701,0,0,0,426.66666666667,230400
1700636400,2023-11-22T07:00:00+0000,1025.4,171.9,3895,0,55,1025.4,2,3,9.75,10.333333333333,9.121604854655,49.614091291428,0,0,0,426.66666666667,234000
1700640000,2023-11-22T08:00:00+0000,1025.5,175.75,3895,0,57.5,1025.5,2,3,9.75,10.4,9.3527782729319,49.356935340558,0,0,0,433.33333333333,237600
1700643600,2023-11-22T09:00:00+0000,1025.55,181.75,3895,0,56.5,1025.55,2,3,9.8666666666667,10.516666666667,9.130784276871,50.051691082766,0,0,0,433.33333333333,241200
1700647200,2023-11-22T10:00:00+0000,1025.4,182.7,3895,0,56,1025.4,2,3,10.233333333333,10.9,8.2536629229845,51.444858452519,0,0,0,436.66666666667,244800
1700650800,2023-11-22T11:00:00+0000,1025.35,185.4,3895,0,57.5,1025.35,2,3,10.466666666667,11.15,7.2453933586909,52.624172172181,0,0,0,426.66666666667,248400
1700654400,2023-11-22T12:00:00+0000,1025.45,181.4,3895,0,56.5,1025.45,2,3,10.85,11.5,6.2408647433582,54.311289065762,0,0,0,426.66666666667,252000
1700658000,2023-11-22T13:00:00+0000,1025.45,177.65,3895,0,56,1025.45,2,3,11.12,11.8,5.9319648236989,54.83324419188,0,0,0,436.66666666667,255600
1700661600,2023-11-22T14:00:00+0000,1024.95,176.35,3895,0,54.5,1024.95,2,3,11.383333333333,11.983333333333,4.6812562942228,56.185121456459,0,0,0,430,259200
1700665200,2023-11-22T15:00:00+0000,1024.7,185,3895,0,56,1024.7,2,3,11.183333333333,11.75,4.8194623956432,56.176477558692,1,1,1,430,262800
1700668800,2023-11-22T16:00:00+0000,1024.4,186.8,3895,0,56.5,1024.4,1.8,3,11.05,11.7,5.2707983887684,55.504056398978,0,0,0,426.66666666667,266400
1700672400,2023-11-22T17:00:00+0000,1024.7,181.3,3895,0,56.5,1024.7,2,3,11.183333333333,11.866666666667,5.1562110758103,55.749789342624,0,0,0,433.33333333333,270000
1700676000,2023-11-22T18:00:00+0000,1024.85,180.5,3887.5,0,56.5,1024.85,2,3,11.25,11.883333333333,4.8868567639828,56.115195979184,0,0,0,433.33333333333,273600
1700679600,2023-11-22T19:00:00+0000,1025.1,180.85,3880,0,56.5,1025.1,2,3,11.233333333333,11.866666666667,4.7849108702881,55.91718929891,0,0,0,425,277200
1700683200,2023-11-22T20:00:00+0000,1025.1,186.9,3880,0,57,1025.1,1.8,3,11,11.56,5.1083974428041,55.571758334986,0,0,0,430,280800
1700686800,2023-11-22T21:00:00+0000,1025.25,181.55,3880,0,55,1025.25,2,3,10.916666666667,11.533333333333,5.1341893889532,55.598959639918,0,0,0,420,284400
1700690400,2023-11-22T22:00:00+0000,1025.2,173.8,3880,0,54,1025.2,2,3,11.016666666667,11.7,5.494668438348,54.783711667747,0,0,0,430,288000
1700694000,2023-11-22T23:00:00+0000,1024.95,174.3,3880,0,54,1024.95,2,3,11,11.583333333333,5.2179772835936,54.93883032807,0,0,0,430,291600
1700697600,2023-11-23T00:00:00+0000,1024.9,172.75,3880,0,53.5,1024.9,2,3,10.733333333333,11.35,5.9003974303833,53.888689797264,0,0,0,433.33333333333,295200
1700701200,2023-11-23T01:00:00+0000,1024.6,172.1,3880,0,53,1024.6,2,3,10.366666666667,11,6.8958358881123,52.451155608743,0,0,0,416.66666666667,298800
1700704800,2023-11-23T02:00:00+0000,1024.55,172.85,3880,0,50,1024.55,2,3,10.35,11,7.3581715665895,51.948193018145,0,0,0,423.33333333333,302400
1700708400,2023-11-23T03:00:00+0000,1024.15,169.75,3880,0,47.5,1024.15,2,3,10.333333333333,11.016666666667,7.1670327792289,52.132682051393,0,0,0,420,306000
1700712000,2023-11-23T04:00:00+0000,1024.05,170.2,3880,0,47.5,1024.05,2,3,10.14,10.8,7.8884556526666,51.040719277566,0,0,0,410,309600
1700715600,2023-11-23T05:00:00+0000,1023.7,174.2,3880,0,46,1023.7,2,3,10.133333333333,10.716666666667,7.8840825579095,51.105989742715,0,0,0,426.66666666667,313200
1700719200,2023-11-23T06:00:00+0000,1023.55,172.75,3880,0,50,1023.55,2,3,10.1,10.733333333333,7.7915484470151,54.542416451991,0,0,0,420,316800
1700722800,2023-11-23T07:00:00+0000,1023.55,174.4,3880,0,55.5,1023.55,2,3,10.066666666667,10.7,7.808121781438,55.219534279001,0,0,0,413.33333333333,320400
1700726400,2023-11-23T08:00:00+0000,1023.65,175,3880,0,57.5,1023.65,2,3,10.133333333333,10.75,7.7569808903766,55.397554836078,0,0,0,420,324000
1700730000,2023-11-23T09:00:00+0000,1023.65,176.95,3880,0,58,1023.65,2,3,10.283333333333,10.95,7.546725452395,55.229023649173,0,0,0,423.33333333333,327600
1700733600,2023-11-23T10:00:00+0000,1023.35,173.1,3880,0,56,1023.35,2,3,10.775,11.525,7.3531390732117,56.438722885369,0,0,0,425,331200
1700737200,2023-11-23T11:00:00+0000,1023.4,169.95,3865,0,57,1023.4,2,3,11.2,11.86,6.6010990890749,57.86157931749,0,0,0,423.33333333333,334800
1700740800,2023-11-23T12:00:00+0000,1023.2,168.65,3865,0,57,1023.2,1.8,2.6,11.583333333333,12.216666666667,5.9666917516355,59.132666586786,0,0,0,420,338400
1700744400,2023-11-23T13:00:00+0000,1022.55,168.55,3865,0,56.5,1022.55,2,3,12.033333333333,12.733333333333,6.0372116488487,59.630253921616,0,0,0,423.33333333333,342000
1700748000,2023-11-23T14:00:00+0000,1021.9,165.65,3865,0,57,1021.9,2,2.6,12.566666666667,13.2,5.2065357452292,61.277793083565,0,0,0,430,345600
1700751600,2023-11-23T15:00:00+0000,1021.25,164.45,3865,0,56.5,1021.25,1.8,3,12.783333333333,13.433333333333,4.7023117807436,62.060842361925,0,0,0,430,349200
1700755200,2023-11-23T16:00:00+0000,1021.6,177.3,3865,0,56.5,1021.6,2,3,12.333333333333,12.866666666667,4.4355871540928,61.4838872303,0,0,0,430,352800
1700758800,2023-11-23T17:00:00+0000,1022.05,180.9,3865,0,57,1022.05,1.8,2.6,12,12.666666666667,4.3843574782004,60.633651374766,0,0,0,423.33333333333,356400
1700762400,2023-11-23T18:00:00+0000,1022.8,174.4,3865,0,57,1022.8,2,2.5,12.12,12.76,4.4430512703726,61.534798921424,0,0,0,440,360000
1700766000,2023-11-23T19:00:00+0000,1023.3,175.7,3865,0,58,1023.3,1.6,3,11.6,12.2,4.081219804337,60.92312910982,0,0,0,440,363600
1700769600,2023-11-23T20:00:00+0000,1024.25,160.85,3865,0,56,1024.25,1.6,2.6,11.2,11.8,4.9708514757676,59.960300225394,0,0,0,423.33333333333,367200
1700773200,2023-11-23T21:00:00+0000,1024.45,156.3,3865,0,56.5,1024.45,2,3,10.633333333333,11.25,5.7901880243305,58.460535720261,0,0,0,430,370800
1700776800,2023-11-23T22:00:00+0000,1024.3,155.6,3865,0,57,1024.3,2,3,10.1,10.683333333333,6.5315033581072,57.183883381807,0,0,0,436.66666666667,
1700780400,2023-11-23T23:00:00+0000,1024.15,159.05,3865,0,55,1024.15,2,3,9.35,9.9333333333333,8.0082145653108,54.724604423352,0,0,0,423.33333333333,374400
1700784000,2023-11-24T00:00:00+0000,1024.25,162.4,3865,0,54.5,1024.25,2,3,9.0833333333333,9.6833333333333,8.3060239415663,54.266293638293,0,0,0,420,378000
1700787600,2023-11-24T01:00:00+0000,1024.1,164.4,3865,0,52.5,1024.1,2,3,8.52,9,8.3515828754106,53.594790870022,0,0,0,420,381600
1700791200,2023-11-24T02:00:00+0000,1024.3,170.5,3865,0,48.5,1024.3,2,3,7.9,8.3833333333333,9.1418977778152,52.029688751138,0,0,0,420,385200
1700794800,2023-11-24T03:00:00+0000,1024.6,173.7,3857.5,0,46,1024.6,2,3,7.3333333333333,7.9666666666667,10.734397517627,49.778024366966,0,0,0,413.33333333333,388800
1700798400,2023-11-24T04:00:00+0000,1024.3,174.65,3850,0,44.5,1024.3,2,3,7.35,7.9666666666667,10.787661411702,49.242758766416,0,0,0,420,392400
1700802000,2023-11-24T05:00:00+0000,1023.9,174.6,3850,0,46,1023.9,2,3,7.45,8.0666666666667,10.856646656376,49.472961179277,0,0,0,406.66666666667,396000
1700805600,2023-11-24T06:00:00+0000,1023.95,169.6,3850,0,47,1023.95,2,3,7.4833333333333,8.0833333333333,9.5810726951127,52.203088522685,0,0,0,410,399600
1700809200,2023-11-24T07:00:00+0000,1024.1,164.95,3850,0,57,1024.1,2,3,7.4333333333333,8.05,9.5963928785316,52.237560668185,0,0,0,416.66666666667,403200
1700812800,2023-11-24T08:00:00+0000,1023.95,165.15,3850,0,56.5,1023.95,2,3,6.9,7.4166666666667,9.8466885777571,51.521882578849,0,0,0,426.66666666667,406800
1700816400,2023-11-24T09:00:00+0000,1024.25,162.95,3850,0,56.5,1024.25,2,3,6.78,7.5,10.068258098444,50.914599076743,0,0,0,423.33333333333,410400
1700820000,2023-11-24T10:00:00+0000,1024.35,154.65,3850,0,56,1024.35,2,3,7.2,7.9333333333333,9.8560647231658,51.526726076411,0,0,0,433.33333333333,414000
1700823600,2023-11-24T11:00:00+0000,1024.15,143.1,3857.5,0,55.5,1024.15,2,3,7.8666666666667,8.6166666666667,9.4962455329059,52.523763383641,0.33333333333333,0.33333333333333,0.33333333333333,416.66666666667,417600
1700827200,2023-11-24T12:00:00+0000,1024.15,132.35,3865,0,54.5,1024.15,2,3,8.4,9.1166666666667,9.1592591194737,53.526732487365,0,0,0,430,421200
1700830800,2023-11-24T13:00:00+0000,1023.75,122.8,3865,0,55.5,1023.75,2,3,8.4,9.0666666666667,9.1114559247689,53.640473743703,0,0,0,416.66666666667,424800
1700834400,2023-11-24T14:00:00+0000,1023.5,123.8,3865,0,55,1023.5,2,3,8.4333333333333,9.0166666666667,9.0359873144799,53.601950124918,0,0,0,426.66666666667,428400
1700838000,2023-11-24T15:00:00+0000,1023.3,123.1,3865,0,55.5,1023.3,2,3,8.1833333333333,8.75,9.1901735753612,52.804239913847,0,0,0,425,432000
1700841600,2023-11-24T16:00:00+0000,1023.4,119.55,3865,0,57,1023.4,1.8,3,7.96,8.54,9.3477225409511,52.096042564326,0.66666666666667,0.66666666666667,0.66666666666667,410,435600
1700845200,2023-11-24T17:00:00+0000,1023.4,126.6,3865,0,55.5,1023.4,2,3,7.4833333333333,8.05,9.6624519432411,51.064842878234,6,6,5.3333333333333,410,439200
1700848800,2023-11-24T18:00:00+0000,1023.25,125.3,3865,0,55,1023.25,2,3,6.9666666666667,7.4833333333333,9.9575307567531,50.407587188691,5,5,4.3333333333333,416.66666666667,442800
1700852400,2023-11-24T19:00:00+0000,1023,125.85,3865,0,55.5,1023,2,3,6.4166666666667,7,10.366396614405,49.305686944329,10,10,8.3333333333333,423.33333333333,446400
1700856000,2023-11-24T20:00:00+0000,1023.2,126.8,3865,0,55,1023.2,2,3,5.9833333333333,6.5333333333333,10.596864574166,48.664416982128,9.3333333333333,9.3333333333333,9.3333333333333,426.66666666667,450000
1700859600,2023-11-24T21:00:00+0000,1023.05,130.1,3865,0,56,1023.05,2,2.6,5.5,6.05,10.91265025245,47.940257670559,8,8,7.6666666666667,430,453600
1700863200,2023-11-24T22:00:00+0000,1023.15,132.05,3865,0,55.5,1023.15,2,3,5.3333333333333,5.95,11.062169348179,47.783973857183,7,7,7,420,457200
1700866800,2023-11-24T23:00:00+0000,1023.15,139.25,3865,0,52,1023.15,2,3,4.45,4.8666666666667,11.429380787408,47.000883290194,14,14,13.666666666667,426.66666666667,460800
1700870400,2023-11-25T00:00:00+0000,1022.9,147.2,3865,0,53,1022.9,2,3,3.46,3.96,12.125806847941,45.322790731323,17,17,15,423.33333333333,464400
1700874000,2023-11-25T01:00:00+0000,1023.05,148.55,3850,0,51,1023.05,2,3,3.0833333333333,3.6333333333333,12.413424214431,44.833178230968,9,9,9,413.33333333333,468000
1700877600,2023-11-25T02:00:00+0000,1022.55,151.6,3850,0,49,1022.55,2,3,2.5333333333333,3.1,12.741669604822,44.285538051516,7,7,7,410,471600
1700881200,2023-11-25T03:00:00+0000,1022,156.5,3850,0,47.5,1022,2,3,1.8666666666667,2.4166666666667,13.168071816278,43.405801331589,12,12,11.666666666667,423.33333333333,475200
1700884800,2023-11-25T04:00:00+0000,1021.6,159.55,3850,0,48,1021.6,2,3,1.35,1.95,13.542632925748,42.444316713478,12.333333333333,12.333333333333,12,420,478800
1700888400,2023-11-25T05:00:00+0000,1021.15,161.35,3850,0,45,1021.15,2,3,1.0833333333333,1.7333333333333,13.449282485256,40.96698935551,8,8,8,406.66666666667,482400
1700892000,2023-11-25T06:00:00+0000,1021.15,162.5,3850,0,45.5,1021.15,2,3,0.75,1.3833333333333,12.232119534219,35.515456010155,6,6,6,425,486000
1700895600,2023-11-25T07:00:00+0000,1020.6,164.7,3850,0,50,1020.6,2,3,0.62,1.26,12.292773532167,34.809332373992,8.6666666666667,8.6666666666667,8.6666666666667,426.66666666667,489600
1700899200,2023-11-25T08:00:00+0000,1020.35,164.25,3850,0,55,1020.35,2,3,0.7,1.35,12.253694581078,35.065034243044,8.6666666666667,8.6666666666667,8.6666666666667,423.33333333333,493200
1700902800,2023-11-25T09:00:00+0000,1020.2,164.2,3850,0,55,1020.2,2,3,0.58333333333333,1.3,12.311137136802,34.895811492055,7.6666666666667,7.6666666666667,7.6666666666667,440,496800
1700906400,2023-11-25T10:00:00+0000,1020.2,164.2,3850,0,54.5,1020.2,2,3,0.88333333333333,1.6166666666667,12.159444154254,35.568228664444,9.3333333333333,9.3333333333333,9.3333333333333,436.66666666667,500400
1700910000,2023-11-25T11:00:00+0000,1020,159.55,3850,0,55,1020,2,3,1.85,2.7,11.683280192075,37.510975951554,6,6,6,443.33333333333,504000
1700913600,2023-11-25T12:00:00+0000,1019.55,150.15,3850,0,55,1019.55,1.8,3,3.1166666666667,4.0333333333333,11.056300918767,40.280296835911,2.6666666666667,2.6666666666667,2.6666666666667,436.66666666667,507600
1700917200,2023-11-25T13:00:00+0000,1019,139.3,3865,0,55,1019,2,3,4.7,5.5833333333333,10.274883849148,44.089205893567,2.6666666666667,2.6666666666667,2.6666666666667,416.66666666667,511200
1700920800,2023-11-25T14:00:00+0000,1018.4,135.35,3865,0,56.5,1018.4,1.6,3,5.6666666666667,6.35,9.8045375946616,46.77915822633,2.6666666666667,2.6666666666667,2.6666666666667,420,514800
1700924400,2023-11-25T15:00:00+0000,1017.7,138.6,3865,0,55.5,1017.7,2,3,5.94,6.58,9.6752285782264,47.802300778401,6.3333333333333,6.3333333333333,6.3333333333333,426.66666666667,518400
1700928000,2023-11-25T16:00:00+0000,1017.2,143.9,3865,0,55,1017.2,2,3,5.9,6.4833333333333,9.6979652853693,48.038018988613,2,2,2,423.33333333333,522000
1700931600,2023-11-25T17:00:00+0000,1016.6,147.95,3865,0,55.5,1016.6,2,3,5.6833333333333,6.2666666666667,9.8066074355416,47.551985798931,14.666666666667,14.666666666667,12.666666666667,436.66666666667,525600
1700935200,2023-11-25T18:00:00+0000,1016.35,151.2,3865,0,55,1016.35,2,3,5.5666666666667,6.2,9.8590598023395,46.943322160873,32,32.666666666667,24,460,529200
1700938800,2023-11-25T19:00:00+0000,1016.3,153.35,3865,0,56.5,1016.3,2,3,5.75,6.4166666666667,9.7682072177238,47.366339949528,41.666666666667,42,33,493.33333333333,532800
1700942400,2023-11-25T20:00:00+0000,1016.2,154.6,3850,0,57,1016.2,2,3,6,6.65,9.6446342031888,47.856422261343,57.333333333333,57.666666666667,45,526.66666666667,
1700946000,2023-11-25T21:00:00+0000,1015.9,155.15,3850,0,55,1015.9,1.8,2.6,6.0833333333333,6.6833333333333,9.6051692854682,48.23264382094,49,49,39.5,535,536400
1700949600,2023-11-25T22:00:00+0000,1015.35,159.05,3850,0,54.5,1015.35,2,3,6.06,6.62,9.6182125288413,48.2117143875,38.333333333333,38.333333333333,31.666666666667,510,540000
1700953200,2023-11-25T23:00:00+0000,1014.9,157.65,3850,0,55,1014.9,2,3,5.9666666666667,6.6166666666667,9.6660974505429,48.185439252825,14,14,14,456.66666666667,543600
1700956800,2023-11-26T00:00:00+0000,1014.25,155,3850,0,53.5,1014.25,2,3,6.1833333333333,6.9833333333333,9.5505342343221,48.198526067698,4,4,4,430,547200
1700960400,2023-11-26T01:00:00+0000,1013.8,150.05,3850,0,54,1013.8,1.8,3,6.7833333333333,7.5,9.2599748101084,50.131475559067,0,0,0,413.33333333333,550800
1700964000,2023-11-26T02:00:00+0000,1013.2,156.3,3850,0,51,1013.2,2,3,6.65,7.3166666666667,9.3275722340056,49.798813426736,0.66666666666667,0.66666666666667,0.66666666666667,420,554400
1700967600,2023-11-26T03:00:00+0000,1012.65,158.55,3850,0,50,1012.65,1.8,3,6.7333333333333,7.4166666666667,9.283907031636,50.04339587234,0.33333333333333,0.33333333333333,0.33333333333333,426.66666666667,558000
1700971200,2023-11-26T04:00:00+0000,1011.75,162.65,3850,0,51,1011.75,2,3,6.65,7.3333333333333,9.3256162805571,49.865736049101,0,0,0,426.66666666667,561600
1700974800,2023-11-26T05:00:00+0000,1011.15,161.6,3850,0,47.5,1011.15,2,3,6.7666666666667,7.3666666666667,9.2703177507284,50.38274887722,0,0,0,433.33333333333,565200
1700978400,2023-11-26T06:00:00+0000,1010.75,165.05,3850,0,45.5,1010.75,2,3,6.58,7.2,17.32364627769,40.462987104366,0,0,0,446.66666666667,568800
1700982000,2023-11-26T07:00:00+0000,1010.3,168.1,3850,0,48.5,1010.3,2,3,6.3333333333333,6.8833333333333,18.376476616887,39.023086108876,0,0,0,450,572400
1700985600,2023-11-26T08:00:00+0000,1009.7,171.5,3850,0,54,1009.7,2,2.6,5.7166666666667,6.2666666666667,19.75570340706,36.19449555453,0,0,0,486.66666666667,576000
1700989200,2023-11-26T09:00:00+0000,1009.4,174.55,3850,0,51.5,1009.4,2,3,6.0333333333333,6.7333333333333,17.731160903026,37.377891974165,0.66666666666667,0.66666666666667,0.66666666666667,516.66666666667,579600
1700992800,2023-11-26T10:00:00+0000,1008.95,173.65,3850,0,53,1008.95,1.8,3,7.1666666666667,8,14.771276490508,42.908812791472,0,0,0,430,583200
1700996400,2023-11-26T11:00:00+0000,1008.65,166.95,3850,0,55.5,1008.65,1.2,2.6,8.4,9.2,12.390236509766,48.558638344598,0,0,0,426.66666666667,586800
1701000000,2023-11-26T12:00:00+0000,1007.8,164.4,3850,0,54.5,1007.8,1.8,3,9.3,10.05,10.310831137291,52.779864460257,0,0,0,420,590400
1701003600,2023-11-26T13:00:00+0000,1006.85,162.9,3857.5,0,54,1006.85,1.6,2.6,10.1,10.68,9.2853053835045,56.038817005886,0,0,0,413.33333333333,594000
1701007200,2023-11-26T14:00:00+0000,1006.15,165.7,3865,0,56.5,1006.15,1.6,2.6,10.15,10.7,9.4147370517338,56.303829052496,0,0,0,420,597600
1701010800,2023-11-26T15:00:00+0000,1005.35,173.75,3865,0,55.5,1005.35,2,3,10,10.566666666667,9.9338756147917,55.450657847643,0,0,0,436.66666666667,601200
1701014400,2023-11-26T16:00:00+0000,1004.85,180.55,3865,0,54.5,1004.85,2,3,9.9166666666667,10.483333333333,10.11307300675,55.261910702265,0.66666666666667,0.66666666666667,0.66666666666667,440,604800
1701018000,2023-11-26T17:00:00+0000,1004.45,184.6,3857.5,0,54.5,1004.45,2,3,9.7,10.3,10.681708362081,53.056093915172,17.666666666667,17.666666666667,16,453.33333333333,608400
1701021600,2023-11-26T18:00:00+0000,1004.2,187.6,3850,0,55,1004.2,2,3,9.6666666666667,10.183333333333,11.697577689354,52.058424669316,26,26,24,466.66666666667,612000
1701025200,2023-11-26T19:00:00+0000,1004.2,187.9,3850,0,55.5,1004.2,2,3,9.3166666666667,9.8833333333333,12.612986862017,49.733080103158,20,20,19.666666666667,466.66666666667,615600
1701028800,2023-11-26T20:00:00+0000,1003.85,188.1,3850,0,55.5,1003.85,2,3,9.1166666666667,9.7833333333333,13.145454553218,48.190463775521,9.6666666666667,9.6666666666667,9.6666666666667,436.66666666667,619200
1701032400,2023-11-26T21:00:00+0000,1003.35,188.05,3850,0,54.5,1003.35,2,3,8.96,9.56,14.372188462246,46.324445815791,9.6666666666667,9.6666666666667,9.6666666666667,420,622800
1701036000,2023-11-26T22:00:00+0000,1003.1,187.95,3850,0,56,1003.1,2,3,8.75,9.3,14.571259782557,45.935731079636,7.6666666666667,7.6666666666667,7.6666666666667,410,626400
1701039600,2023-11-26T23:00:00+0000,1002.7,187.9,3850,0,54.5,1002.7,2,3,8.65,9.3,14.164712863645,46.699653006107,1.6666666666667,1.6666666666667,1.6666666666667,406.66666666667,630000
1701043200,2023-11-27T00:00:00+0000,1002.5,187.9,3850,0,50,1002.5,2,3,8.6666666666667,9.3,13.946402114488,47.688738104885,0,0,0,416.66666666667,633600
1701046800,2023-11-27T01:00:00+0000,1001.95,187.95,3850,0,48,1001.95,2,3,8.7,9.3,13.819916139327,46.937633003793,0,0,0,406.66666666667,637200
1701050400,2023-11-27T02:00:00+0000,1001.5,187.9,3850,0,46.5,1001.5,2,3,8.6,9.2,14.153428061379,45.583717999717,0,0,0,413.33333333333,640800
1701054000,2023-11-27T03:00:00+0000,1001.35,187.9,3850,0,44.5,1001.35,2,3,8.5,9.0833333333333,14.436071193919,43.612426474223,0,0,0,405,644400
1701057600,2023-11-27T04:00:00+0000,1001,187.1,3850,0,40.5,1001,2,3,8.32,8.92,15.123033688652,44.15960853118,0,0,0,416.66666666667,648000
1701061200,2023-11-27T05:00:00+0000,1000.7,185.65,3850,0,45,1000.7,2,3,8.2166666666667,8.8,15.114917703199,44.715312718388,0,0,0,403.33333333333,651600
1701064800,2023-11-27T06:00:00+0000,1000.5,187.7,3835,0,47,1000.5,2,3,8.05,8.7,15.955919779443,39.809148773912,0,0,0,403.33333333333,655200
1701068400,2023-11-27T07:00:00+0000,1000.3,187.7,3835,0,55.5,1000.3,2,3,8.05,8.7166666666667,15.976046357676,40.816422602616,0,0,0,416.66666666667,658800
